title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
Flight cancelled no refund yet,Sachin S,Goa - Mumbai,I would definetly recommend people to stay away from this airline. One of the worst start ups. Probably inspired by kingfisher airlines. I was suppose to fly from Goa to Mumbai on the 23rd of August.  Three weeks before the flight Vistara decides to cancel all flight from goa to mumbai for the week stating technical reasons. I am told by the executive on the phone that i will be getting my refund in 5-7 working days. Its been over 24 day inspite of repeated followup's by email no sign of a refund. I have been asked to be patient as my payment is being processed. If passengers want to avoid this please go for a reputed airlines and not for startup like these who have big names backing them but pathetic service.,Domestic,1.0,August 2016,29 August 2016,N/A,N/A,N/A,N/A,1.0,N/A,N/A,N/A
First time on board Vistara,raythealchemist,Kochi (Cochin) - Mumbai,The date was 15th august. First time on Vistara. good service by crew. Though ground staff are very strict about hand baggage weight.,Domestic,5.0,August 2016,29 August 2016,3.0,3.0,1.0,3.0,4.0,4.0,4.0,5.0
cheerful experience,i11roshan,Hyderabad - New Delhi,"The service is awesome. Check in, luggage handling, serving of food, etc. The cabin crew were all girls from all parts of India. I liked this concept.",Domestic,5.0,April 2016,29 August 2016,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
Premium airline for comfortable fly,Chandra6539,Hyderabad - New Delhi,"If its official travel, I prefer Vistara for its premium economy class. It has good leg room and seats are comfortable. I liked the on-flight food much. Customer service is also good.",Domestic,5.0,March 2016,27 August 2016,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0
Refreshing change!!,dvrahul,Mumbai - Goa,"After hearing so much about new Tata-Singapore airline venture, i decided to fly the new Vistara to Goa. After my first flight, i must say, they have won me over with their no-nonsense and efficient customer service approach.

Booking was done through a travel aggregator portal. On-line check-in was seamless. if you are an iPhone user, you get a boarding pass option for the wallet on your phone (I don't know if any other Indian airline company has this option. It is so convenient and cost effective and saves paper)

Airport reps were of pleasing personality and efficient. baggage drop was quick. planing process was systematic and once in the plane, the crew were welcoming and helpful. Captain's welcome was warm with flight weather and ETA communicated to all flyers.

Food was a sandwich, cookie, mango beverage - decent at best. cannot complain. crew was quick to disburse snacks and clearance as well.

Seat was comfortable. legroom was just right (i'm 6 feet tall). The magazine content was mediocre say when compared to Jet wings of Jet airways. I would like to see better content.

Overall, an excellent FULL-SERVICE airline. will definitely fly again.",Domestic,4.0,August 2016,27 August 2016,4.0,5.0,N/A,5.0,5.0,5.0,5.0,4.0
The most horrible experience ever.,mustusb,Goa - Mumbai,"Vistara being a JV between the Tata's and SIA, I had very high expectations.

But I was shocked to note the level of service before the flight.

First, my flight from Bombay to Goa was cancelled and they informed me only 2 days prior to ETD. The shocking bit was I had to make several calls to their customer service to convince them to put us on another airline on the same departure date, given that I had back to back hotel and flight bookings.

On my return from Goa, when we reached the airport, I was once again shocked to note that they had suspended our ticket! The reason being that the ticket was booked on an international credit card. We had to wait till their Delhi office could unblock the tickets after verifying my credit card!

That was not the end of our plight! The flight was delayed by an hour!

I have given Vistara 2 stars as the flying and in flight experience was great. Their level of pre flight services is horrible.

I will try never to fly Vistara again and would not recommend this airline to anyone. If you still want to fly Vistara, do so at your own risk.

Mustafa.",Domestic,1.0,August 2016,26 August 2016,3.0,3.0,1.0,1.0,1.0,N/A,N/A,N/A
Nice airline,Nigel T,Bengaluru - New Delhi,"As a new c carrier, tied closely to SQ, Vitara offers a lot of promise. The planes, A320 are nice, clean, quiet and efficient. I think that whilst this is a nice carrier, it still has a way to go to settle into its niche. For considerably less, Indigo offers almost the same level of experience for the average traveller, on similar aircraft. Would I fly them again? Yes, although I would also look to other carriers as well.",Domestic,3.0,November 2015,26 August 2016,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
Fantastic airline,Travel1me,New Delhi - Bengaluru,Fantastic airline. From check in to lounge to seats. Everything is great. I am a gold member and got lounge access. The lounge in Delhi T3 terminal is like a 5 star hotel.,Domestic,3.0,July 2016,26 August 2016,4.0,4.0,1.0,5.0,3.0,5.0,5.0,3.0
A very pleasant experience,Basekickedin,New Delhi - Mumbai,I traveled a few months back but i still remember and cherish the experience even after traveling economy. I reached the airport 4-5 hours early and asked if we could reschedule for an earlier flight imagine my surprise when they said i could just for INR 200 wow. The flight and air hostess were very pleasant and helpful. The in house food was also very good. Looking forward to flying with them again.,Domestic,4.0,September 2015,24 August 2016,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0
Awesome Experience at economical price,Saurav Roy,Mumbai - Bagdogra,"I flew Vistara with my family and it was an amazing experience. The staff were courteous and very helpful.

We had a connecting flight and had to change the flights in Delhi. The vistara staff helped and guided us through the airport and the queue to ensure that we boarded the plan on time with minimal trouble.

The food on the flight was good too.",Domestic,4.0,September 2015,24 August 2016,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
Best Domestic Flight Ever,Priyanka J,Mumbai - New Delhi,"I have flew first from this flight from New Delhi to Pune and was quite impressed with the service they give from the checkin ,cabin crew,boarding till food everything was great.
I must say they serve the best food among the rest airline i flew.
But the one disappointment is the time boundation as they do not fly often from from delhi or from pune.",Domestic,4.0,August 2016,24 August 2016,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Travellers Choice,travellerC1256XV,Mumbai - Goa,"Vistara is a more developed version of Kingfisher Airlines. It has very good leg space unlike international airlines. The meal is served limited, but it is OK to treat yourself on a flight with a delightful meal. 

The airhostess were welcoming. It take off from Terminal 2 which is more convenient rather than a crowded airport.",Domestic,5.0,July 2016,24 August 2016,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
Expand yours imaginations,Anand Kumar,Bengaluru - Mumbai,One of the newest venture with good facilities and attitude towards passengers. I can recall the launch of Kingfisher in Bangalore but I feel they are more robust and sound in their approach of expansion plan and selecting the route. It was a good short flight packed with good experience and the best attitude you can experience for the flying staff. I hope they will maintain  the same spirit and attitude for the time to come,Domestic,4.0,March 2016,24 August 2016,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0
Best domestic flight,ashishmahesheka,Goa - Mumbai,"Flew Vistara from goa to mumbai two days back. flight was very clean, better leg space than other domestic flights, food served was hot and good. very comfortable and convenient.",Domestic,4.0,August 2016,24 August 2016,5.0,5.0,N/A,4.0,4.0,4.0,4.0,N/A
Excellent experience,Surpreet K,New Delhi - Mumbai,"Staff from checkin, cabin crew, and other ground personnel, were extremely polite. This comes as a refreshing change after so many other carriers where passenger comfort is the last thing. 
They have a young fleet which is maintained good. 
Overall good experience; will definitely fly again.",Domestic,4.0,October 2015,23 August 2016,4.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0
Excellent service,AkshdeepBawa,New Delhi - Bengaluru,"Being a foodie,my review of Vistara is a little partial due to the wonderful food they served in economy class.Beside the food,the crew were polite and helpful and service was prompt.The boarding too was hassle free and made easy.",Domestic,5.0,August 2016,23 August 2016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
The best airline in India at this time,Mohit D,New Delhi - Bengaluru,"I have traveled Vistara number of time now, and undoubtedly i will say it is the best airline available in India for domestic travel. the service is amazing, the food is always good, the flight is always on time. what else can one ask for. In fact have recommended it to a lot of people and everyone has one word to define the experience that is amazing.",Domestic,5.0,July 2016,23 August 2016,4.0,4.0,3.0,5.0,4.0,5.0,5.0,N/A
Comfortable and good service,sangeetasrivastava,Lucknow - New Delhi,Very convenient flight. Neat and clean interiors. Sufficient leg space. Good seat belt. Nice food. Comfortable boarding system. Nice crew. Recommended for travel.,Domestic,4.0,August 2016,22 August 2016,4.0,4.0,N/A,4.0,4.0,4.0,4.0,4.0
Great Experience,Abhik D,New Delhi - Kolkata (Calcutta),"Great Experience. Nice leg place even in economy seats, The on air foods were nice and warm. Good hospitality. Maintained good time through out the complete procedure.

Value for money.",Domestic,5.0,August 2016,22 August 2016,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
First Class Domestic Flying Experience,MathiliB,New Delhi - Mumbai,"Despite being a new entrant, Vistara scores highly on the comfort factor.
The first time I travelled, I got a real 'Bawa' feel; but the second I third time, I just loved it. It's a combination of the best attribute of Jet Airways & AI. Good Food, Neat & tidy, loved the way they've changed the design of the food tray, such that it doesn't hurt the leg. Lots of legroom and very very comfy. I loved flying with them.
They've got a Freq Flyer program as well. I'd like to explore the premium economy concept in future.",Domestic,5.0,August 2016,22 August 2016,5.0,5.0,N/A,5.0,5.0,5.0,5.0,5.0
"Food, Service and the flight",SanjaySe,New Delhi - Ahmedabad,"Traveled to Ahmadabad from New Delhi late last year. The whole experience was amazing,flight departed on time, in flight service including food was excellent. will fly again given an opportunity.",Domestic,5.0,December 2015,21 August 2016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
mumbai,tusharanand1,New Delhi - Mumbai,hey all. this was my first trip in vistara . the flight is very good and comfortable . the PE seats are also good as well as premier class. the quality of food is very god and fresh. the staff is very polite. really like vistara.,Domestic,5.0,August 2016,20 August 2016,5.0,5.0,N/A,4.0,4.0,5.0,5.0,5.0
Comfortable with full leg space flight,Anil1050,New Delhi - Bengaluru,"I traveled by Vistara for first time about an year ago. The entire experience was a charm. But this time my experience was different. Vistara experience was no more different.
Every thing was same except for the personalised attention of the ground as well as crew staff.
Hope it will not deteriorate.",Domestic,4.0,July 2016,16 August 2016,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0
loved the food,SumanKumar1,Bengaluru - Mumbai,Loved the food in comparision with other airlines. The presentation & the pkg of the food was  good. Overall a good airline. Just travelled once so cant write much abut it.,Domestic,4.0,January 2016,14 August 2016,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0
Convenient,Larissa412,Mumbai - Goa,Very convenient and cheap flight. Good service from the crew. The snack served was good. This flight takes off from Terminal 2 at Mumbai International airport,Domestic,3.0,July 2016,14 August 2016,3.0,3.0,N/A,4.0,4.0,4.0,4.0,3.0
Comfort is the key!,Ankit1106,New Delhi - Hyderabad,"Refreshing Economy flight service, apt leg space, helpful and smiling team, good food and comfortable seats! Vistara has taken care of all the major needs of travellers in the Economy Zone. As a frequent traveller with Indigo, this came as a refreshing surprise. Way to go if they maintain their standards",Domestic,4.0,July 2016,13 August 2016,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
Flying with Vistara,tyagirakg,Pune - New Delhi,"This was my first experience with Vistara and I really enjoy this. The staff, service and food was excellent. Over all a very good experience.",Domestic,4.0,February 2016,13 August 2016,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0
"""Wishing vistara good luck""",rashmi r,Mumbai - New Delhi,I will always remember my first flight with vistara . I was late (thanks to Mumbai traffic) and absolutely sure to miss my flight and of course loose my money too. But one of the senior staff members accompanied me from the minute i set foot on the airport and helped me through all security till i boarded the flight. The food on board was well packed and delicious too . Altogether an unforgetful experience.,Domestic,5.0,May 2016,12 August 2016,4.0,4.0,N/A,5.0,3.0,5.0,5.0,5.0
Great Service but cramped seating,Pradeep V,Pune - New Delhi,"I have flown Vistara on various occasions in all three classes. The Cabin crew is very well trained and courteous. The presentation of the food is the best of any airline flying in India. The quality of the food is just about the same as other full-service airlines.

Aircraft are very well maintained and clean

A new entertainment feature that allows content to be streamed to personal hand-held devices is very innovative

On the con side, the economy section seating is quite cramped. I cannot imagine taking a long flight with such seating",Domestic,4.0,August 2016,11 August 2016,2.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0
Wow,Alokmili77,New Delhi - Goa,"Tata's & Singapore airlines combo stands to their name,a classy flight different from existing airlines stands apart.Good efficient staff,good new aircrafts good catering",Domestic,5.0,April 2016,11 August 2016,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0
Fly the new feeling - Very Appropriate,B R S,Mumbai - New Delhi,"Flew Vistara for the for the first time on 8th Aug 2016.  The Flight was light and I had all three seats for me and occupied the allotted 21F. This Airline scores well in every department.  Since I had web[-checked in it took less than a minute to enter the revised gate number. The boarding process was quick as I preferred to board last. 

After a warm welcome by the crew and settling down the push back was delayed due to the use of the Secondary Runway but the Captain kept the guests fully informed.

The take-off was smooth but there was a bit of turbulence. The food service began once the cruise was normal. I got a good feeling after the meal that this airline does care for the guests but offering the right quantity of food.
 
The landing was smooth and the plane docked at the aero-bridge quickly. 

Upon reaching the terminal I requested for the buggy and the staff called one fast.

Excellent Flight indeed.",Domestic,4.0,August 2016,11 August 2016,4.0,5.0,N/A,4.0,5.0,5.0,4.0,4.0
Eerily Familiar: In the Image of Indian Airlines,N H,New Delhi - Kochi (Cochin),"It was my first experience of Air Vistara and it began ominously.  The security at the airport gate refused me entry saying my web-checkin pass did not carry my name!  Well, after a visit to the counter I finally got in.  I had to wait for over 10 minutes just for a baggage drop.  The boarding took even longer with an additional elaborate security check by the airlines staff at the aircraft door.
I had taken care to book a seat in the economy first row.  But i was in for a shock.  Instead of having wider leg room, this row is more cramped as the premier class (something between business and economy) takes away extra space.  
The announcements were with a strong accent making it largely incomprehensible.  The refreshments were oh-so-familiar: dal and rice, dahi and a dessert.  Since my journey had two sectors, the refreshment in the second sector had the same dessert, a lemon mousse/custard.  
The only saving grace was that the flight was on time which means a lot.  But it is also a little worrisome to note how much the airlines reminded one of the erstwhile Indian Airlines, the food, the announcements, even the interior decor.  Finally, the stewardesses' attire could have been better designed: it resembles a pajama suit!
I booked on it only because it had the cheapest ticket going, but next time i have to think twice.
Being a new airline I would give them the benefit and expect them to improve over time.",Domestic,1.0,August 2016,11 August 2016,1.0,1.0,N/A,2.0,2.0,2.0,2.0,1.0
"First time with Vistara, customer for life !",rohit r,Mumbai - New Delhi,"We travelled from Mumbai to Vistara, it is nowhere your another Indian airline, it is the best in the class. Loved the new vistara lounge, the food offering during flight was great. Leg space is great.",Domestic,5.0,July 2016,11 August 2016,4.0,4.0,N/A,5.0,5.0,5.0,5.0,5.0
Veg Travellers - brace yourself for possibility of flying without food,Sanjay Shah,Mumbai - New Delhi,"I had settled into my premium economy class  Flight from Bombay to Delhi - it was an afternoon flight and  Meals were included in the flight .  I  had an hectic morning and  was pretty exhausted .  To my complete surprise and horror , by the time the flight attendant came to my seat , she declared that she had no Veg options available ,  no fruits etc. were also on offer .  All she could offer me was a 200 ml juice bottle .   It was a horrible experience and I had to fly to delhi on an empty stomach .",Domestic,1.0,June 2016,10 August 2016,2.0,3.0,1.0,1.0,3.0,N/A,3.0,1.0
Get what you expect on Air,CHEF P SEKAR,New Delhi - Bengaluru,The check in was smooth with the just a carry back pack. The inflight food service was good. The leg room was sufficient could stretch a bit during the 2 hours and twenty minutes flight. Staff were efficient.  A pleasant journeyy.,Domestic,5.0,August 2016,10 August 2016,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0
Disappointed,TaraKapur,Mumbai - New Delhi,"I'd heard so much about India's newest airline but it didn't meet my expectations

From the cabin crew presentation to the food (chicken sausage pulao!!) I was disappointed 

The cabin colours looked good and of course, are new 

It's premium positioning isn't evident anywhere 

I wouldn't choose Vistara if I had other options",Domestic,3.0,March 2016,10 August 2016,3.0,3.0,N/A,3.0,3.0,N/A,N/A,N/A
A delightful experience,Vikash Bajaj,New Delhi - Mumbai,"Flew from Delhi to Mumbai on the 29th of June 2016. After the experience flying low cost airlines, the Vistara experience was a very pleasant one.

Though the flight was delayed due to inclement weather, the in flight experience more than made up for the delay. The extra leg space as well as the wonderful continental meal was a major departure from what we get in the other airlines.

Watch out competition. This is an airline which is going to set new standards once it adds more destinations to its kitty.",Domestic,5.0,June 2016,10 August 2016,5.0,5.0,N/A,5.0,5.0,5.0,5.0,5.0
Best Airlines to fly within India,Sumit G,New Delhi - Goa,"I flew by Vistara from Delhi to Goa more than an year back and since then have made it a point to go for this airlines only when flying in India. There is no comparison with other Airlines as the Seats, quality of food and On time performance are outstanding.",Domestic,5.0,September 2015,9 August 2016,5.0,5.0,N/A,4.0,4.0,4.0,4.0,5.0
Small details matter,kattenene,Kochi (Cochin) - New Delhi,"The booking experience at the airport counter was alright except that the staff member got my husband's name wrong three times, despite spelling it out loud for him and also got our surname wrong despite him having my DL for reference. Baggage security check staff turned up late and could not be bothered with work even after coming.  Check in counter staff were mechanically friendly, as compared to the other domestic and international staff i have met so far. Boarding was efficient, so was the cabin experience. The flying part was also good. We were informed about the baggage belt before deplaning. Excellent, except that the bags came on another belt and passengers had to be informed individually by airport staff looking for bag carrying tasks. If the small details are left out, what is missing is warmth. The passenger is not a bag, but a human being, Vistara.",Domestic,3.0,August 2016,9 August 2016,3.0,4.0,1.0,2.0,3.0,5.0,3.0,3.0
Customer Oriented,444lipa,Bhubaneswar - New Delhi,"The in-flight service was very good. But what I really appreciated was when I came home and remembered that I had left my iPad in the aircraft seat pocket. When I called them the next morning, they could locate it within 2-3 hours and made sure I got it back in the same condition. Very cooperative staff!",Domestic,5.0,June 2016,9 August 2016,4.0,4.0,N/A,5.0,5.0,4.0,5.0,5.0
"Fresh, New and top of Flying machines",Terminattor,Bengaluru - New Delhi,"I have flown Air Vistara about 12 times (18 incl my family) - mostly in the long BLR-DEL / DEL-BLR sectors, on both economy and premium economy.
I must say - this is the new benchmark!!
As expected, the aircrafts are new and the staff are fresh, but there is a certain peppiness to the whole in-flight atmosphere. The uniforms are smart, functional and different in colour, makes the in-flight crew perform their activities without worrying too much about 'adjusting' their appearance. The seats are the w-i-d-e-s-t in this business. Food - most delicious, hot and packaged neatly, even their cutlery area notch above other plasticy options. Fares are comparable to any competitor. In-flight crew are friendly, compassionate and one can feel the warmth of our national airline many years ago.
All in all, any Vistara flight is a wonderful experience, that just grows on you and wants one to look forward to another experience, not just another or any other flight!",Domestic,5.0,June 2016,8 August 2016,4.0,5.0,N/A,5.0,5.0,5.0,5.0,5.0
lack of consistency,Pragati27,New Delhi - Pune,"First flight was  happy as  found  a little higher price than other economy flights was justified by good quality food . Second flight food was pretty bad .last flight in to Pune we (3 passengers )  flew in July  and flight was delayed by more than an hour . delay flight coupons were given to  premium economy and to economy passengers -only those who demanded - seriously ??? travellers in economy are biggest chunk ,not a good idea to save cost - left an unpleasent  memory for me .
What is good is the legspace  , pleasent staff  ,and according to the two persons travelling with me the in flight entertainment was a good experience .",Domestic,3.0,July 2016,7 August 2016,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0
Travel by Vistara,Vikas_dua84,New Delhi - Hyderabad,"It was a good experience in Vistara, the flight was on time both the times, the food is very Nice, leg space is better than its competitors, staff is friendly and cooperative. Will prefer it over others .",Domestic,5.0,August 2016,6 August 2016,5.0,5.0,2.0,5.0,5.0,N/A,N/A,N/A
Great Flight,Seema519,Mumbai - New Delhi,"Had heard a lot about this airline ,Singapore and tatas hadto be good. The leg space was good ,the food served was good and hot.The service was very good ,the staff was helpful and courteous.The flight was on time ,the pilots address was clear and we were able to hearit.The landing was comfortable.",Domestic,4.0,November 2015,5 August 2016,5.0,5.0,1.0,4.0,4.0,4.0,5.0,4.0
5 stars for good reason,ScherIrani,Mumbai - Bengaluru,"This was a first with Vistara for me. Knowing the strong business background from which this airline was born, I did raise my expectations before my flight. And I wasn't disappointed. Prompt check - in with outsourced yet very polite and affable staff. Boarding was organized fairly well. Since it is a fairly new airline with a brand new fleet of aircraft, the interiors were impeccably spic & span. Was warmly greeted by very well groomed cabin crew, I love the uniforms too, practical to work in and elegant at the same time. The business class cabin I flew in was spacious, I love the overall purple & dull gold colour scheme of the seats and not using cloth as the upholstery instantly ups the luxury of the cabin interior. We had a decent selection of meals & drinks presented on printed menu cards. Although the food tasted average, the warm service provided by the Cabin Crew was really a pleasure. They interacted with me on a personal level, I felt like a guest, not just another pax. Lavs were spotless as well. The galley was kept neat all through the flight. Disembarkation as well as luggage handling was overall satisfactory. I am so glad to watch this airline take its steps into turning amongst the top today.",Domestic,4.0,February 2016,5 August 2016,4.0,5.0,N/A,5.0,4.0,4.0,5.0,4.0
awesome,bindu2016,New Delhi - Mumbai,They have best of the aircrafts with bestest service.  They give excellent service with super duper food.,Domestic,5.0,July 2016,5 August 2016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Its new and its pretty good !,Abhieshek,New Delhi - Hyderabad,Its a young and a hip carrier. The aircraft are new and well maintained. The cabin crew is alright and the food is good. They are priced economically. All in all Vistara is now my preferred airlines.,Domestic,4.0,March 2016,5 August 2016,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0
Pleasure flying wid little glitch,groovynikhil,Bagdogra - Mumbai,It was my first flight with vistara. Flight was delay because of weather. Had an pleasant flight. Just had issue with their call booking centre otherwise it was a good experience. You all and see the cleanliness and tidiness in the aircraft and the staff was cooperative.,Domestic,3.0,July 2016,4 August 2016,3.0,3.0,2.0,2.0,3.0,N/A,N/A,N/A
Excellent Hospitality,pawanlakhotia,New Delhi - Hyderabad,Old couple were travelling in same flight belived to be for the first time the airline offered complimentary food to them they denied the knew only local language Telagu the Airhostes most of them from North East explained them in every possible way and made them  comfortable they even took my help to communicate with them to make them understand the food served is complimentary.all the crew was so nice and helpful to the old couple in making their trip memorable........ hats off to entire crew,Domestic,5.0,June 2016,4 August 2016,4.0,4.0,3.0,5.0,5.0,N/A,N/A,N/A
Very Good,Alok_k_k,Mumbai - Kochi (Cochin),It was first time flown by Vistara got Premium Economy paying nominal Charges and I must enjoyed the flight. It felt kind of fresh feeling. Awesome service and food.,Domestic,5.0,June 2016,4 August 2016,5.0,5.0,N/A,4.0,5.0,5.0,5.0,5.0
Great beginning,AnikSach,New Delhi - Bengaluru,"This was the first time I was traveling in Vistara. Flight was right on time. Onboarding  was smooth and positive vibes could be felt while entering the flight. Comfortable seating, complimentary food and on time arrival. Things could not get better than this. Complimentary food was not very delicious though.",Domestic,5.0,June 2016,4 August 2016,5.0,5.0,2.0,5.0,5.0,N/A,N/A,N/A
Good experience,KP2001,New Delhi - Mumbai,"I travelled from Delhi to Mumbai last week by Vistara. The aeroplanes are relatively new, well maintained. The service level is good. Economy class seats are little congested.Food quality was good.Overall it was a good experience",Domestic,4.0,July 2016,4 August 2016,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0
Delhi Bombay Run,164export,New Delhi - Mumbai,"New aircraft and efficient service from checkin to baggage claim.  The good point is that this airline leaves and arrived at the international terminals. Price is good too.  As far as airlines flying domestically in India, I would say this is a good one.",Domestic,4.0,August 2016,4 August 2016,3.0,3.0,N/A,N/A,4.0,N/A,N/A,N/A
experience in my first vistara flight was beyond expectation,pradiptakumarmishra,Bhubaneswar - New Delhi,I was thinking it to be like any other low cost airline. But I was wrong. They served good food. Leg space is good in flight. Staff also courteous,Domestic,5.0,July 2016,4 August 2016,5.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0
Fly the new feeling ...... Every time ......,shajiMumbai,Mumbai - New Delhi,"It was always a new feeling... Best Airline in India , departure from new T2 International airport Mumbai. Always on time, best service.",Domestic,4.0,August 2016,4 August 2016,4.0,4.0,N/A,4.0,4.0,5.0,5.0,4.0
A beautiful flying experience,Harish,New Delhi - Hyderabad,A new airline with new aircraft and very good service. Snacks given were tasty and hot. The staff were cordial and very hospitable.Overall a very good experience flying by Vistara.,Domestic,4.0,July 2016,4 August 2016,4.0,4.0,N/A,4.0,4.0,4.0,4.0,4.0
Good experience,Apratim,New Delhi - Goa,Professional service. Flight was on time. Food was 6 on a grade of 10. Kid's meal was slightly better. Overall experience was fairly satisfactory. The premium economy in my opinion is just a sham but the different strokes for different folks.,Domestic,5.0,June 2016,4 August 2016,4.0,4.0,1.0,3.0,5.0,N/A,N/A,N/A
Great JV of TATA & SIA,Rahul R,Bengaluru - New Delhi,"Vistara is a well maintained, neat and comfortable aircraft.... I had a great experience of the airline as I was trying it for the first time... and I found the experience is completely different from the one I had with other airlines... free meal in the aircraft is an additional feature..",Domestic,5.0,April 2016,4 August 2016,4.0,5.0,N/A,N/A,N/A,N/A,N/A,5.0
An extremely good airline,BPB2012,New Delhi - Kolkata (Calcutta),I had the occasion to travel for the first time on this airline recently and the experience was extremely pleasant. The service quality is top grade and it is establishing a new benchmark for the Indian airlines.,Domestic,4.0,June 2016,4 August 2016,5.0,5.0,3.0,5.0,4.0,N/A,N/A,N/A
"good ambience, nice plane",puneet_goil,New Delhi - Mumbai,"Staff is cooperative, food they provide is good, planes are also new and good. they fly from international terminal. good experience.",Domestic,4.0,February 2016,4 August 2016,3.0,4.0,N/A,4.0,4.0,4.0,4.0,4.0
Lots of hype,Giri Shankar,Mumbai - Chennai (Madras),"The seat sizes, leg space, upholstery are nothing to rave about. 
The efficiency and courtesy of ground staff and crew also just about eqauls other airlines. Over all not a ""way beyond"" experience.",Domestic,3.0,June 2016,4 August 2016,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0
Least Bothered attitude on Vistara,Sanjay S,Ahmedabad - New Delhi,First ever flight I have taken on Vistara just to try out the hyped service claim on this TATA SIA carrier. It seemed that I was flying on the old Air India attitude Airline....with the cabin crew as if they were on a protest and were forced to service the passengers. The Air hostessess all of them never had even half a smile and seemed stressed out and got the feeling of being least bothered to the passengers. After this experience I who have been flying now extensively for over 38 years have not flown this carrier and do not intend to in the near future as well.,Domestic,4.0,January 2016,4 August 2016,3.0,4.0,N/A,2.0,4.0,4.0,4.0,4.0
An air line to bear in mind,Nalini XS,Goa - Mumbai,"This was my first flight with VISTARA and it was a pleasant surprise. The staff at the checking counter couldn't be more helpful and always with a friendly smile. The same goes to the flight attendants and service. Of course being such a hort flight, they did their best to make our flight pleasant.",Domestic,4.0,November 2015,4 August 2016,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0
Amazing experience,Maulik_Shah1984,Ahmedabad - New Delhi,This was my first flight in Vistara. Amazing flight with cabin space. courteous cabin crew. They offer the delicious meal on the board. Great going Team Vistara. Thank you for your service. Hope to fly soon.,Domestic,5.0,August 2016,4 August 2016,5.0,5.0,N/A,5.0,5.0,5.0,5.0,5.0
Undoubtedly the Best in our country at present,Nabhojit,Mumbai - Bengaluru,"Right from the baggage drop to boarding it was just perfect. Great flight crew, typically from the hospitality industry.
The aircraft, though new, was spic and span. The food was really great and the presentation was very different unlike what most airlines do. 
In flight announcements were very clearly audible.
The  touchdown, perfect and so was the baggage claim, just there when I reached the belt.",Domestic,5.0,June 2016,4 August 2016,5.0,5.0,N/A,N/A,5.0,5.0,5.0,5.0
Huge expectation but let down by the service !,Vinvid,Mumbai - Kochi (Cochin),"Having read a lot about Vistara Airlines and their service standard , I have booked Premium Economy seats for my family. One of the seats were upgraded to Business Class when we reached the boarding point which We were very thankful. 

At least by the feel ,Premium economy does not add any value to the travel. Service was poor - they kept on delivering the wrong orders and no apology. May be initial days but seriously , its not delivering the service which they claim they are providing.",Domestic,3.0,May 2016,4 August 2016,3.0,4.0,N/A,3.0,3.0,4.0,4.0,3.0
FLY VISTARA (If available),SRGUHA,Lucknow - Kolkata (Calcutta),"Good Airlines to Fly. Good food including choice. Very good service. Perfect times maintained. In the recent past I have flown this Airlines 5/6 times and never arrived destinations later than the scheduled arrival time. Hope they will keep it up.
Only problem! Vistara only flies to a very destinations of my requirements. Hope it will increase with induction of new Air Crafts. In many sectors you may find the fares cheaper than it's so claimed no frills Airlines.",Domestic,4.0,July 2016,4 August 2016,4.0,4.0,N/A,4.0,4.0,4.0,4.0,4.0
Own living room in air.,Bluepearlsky,Bhubaneswar - New Delhi,"Wonderful airline with amazing ground staff and crew members. Right from the check-in counter to bid farewell at the gate on arrival, it was a seamless operation. Their service can be compared only next to Japan Air Lines. Food was delicious. Plenty of leg room. Seats are ergonomically designed. Air hostesses were very courteous, attentive and always with a genuine smile. I would love to fly with this airline more often.",Domestic,5.0,March 2016,4 August 2016,5.0,5.0,N/A,5.0,5.0,5.0,5.0,5.0
