title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
A Nightmarish Journey with Air India Express,Passport42704763536,Guwahati - Kolkata (Calcutta),"What should have been a simple trip from Guwahati to Kolkata turned into a harrowing ordeal for my family and me on 2nd January 2025. We had meticulously planned our journey, traveling from Shillong by road to catch Air India Express Flight IX1592 , scheduled for 10:05 PM. Little did we know the nightmare that awaited us.

The flight was rescheduled multiple times—10:55 PM, then 11:20 PM—and eventually canceled outright, without prior intimation. Imagine being stranded at the airport late at night with a 10-year-old child and no alternative arrangements made. No rescheduled flight, no accommodation, no food—just a void of communication from the airline staff.

We were left perplexed and helpless. At 1:15 AM, I had to scramble to find a hotel for my family, incurring unexpected expenses. Two days later, I had to book another flight, adding to the financial burden. Beyond the monetary loss, the emotional toll was immense—watching my child and wife endure this chaos was heart-wrenching.",Domestic,1.0,January 2025,6 January 2025,1.0,1.0,1.0,1.0,1.0,1.0,N/A,1.0
Extremely Disappointing Experience with Air India Express,Camper34051763428,Guwahati - New Delhi,"I am writing to share an incredibly frustrating experience during my mother’s travel on Air India Express Flight IX 1198 from Guwahati to Delhi on 4th January 2025. This was, without a doubt, the most poorly managed journey we have ever encountered.

Endless Delays:
The flight delay updates were relentless—starting from an SMS on 3rd January at 11 PM, notifying us of a revised departure time of 11 AM, to multiple escalations throughout the day: 2 PM, 4:20 PM, 5:50 PM, 7:15 PM, and finally 7:55 PM. The flight landed in Delhi at 11:30 PM, with passengers only allowed to deboard at midnight.

Zero Customer Support:
During the prolonged delays, repeated calls to customer service yielded no meaningful help. Options provided were either a refund or rescheduling, neither of which was practical as my sister had already boarded her connecting flight. Requests for basic support such as food, accommodation, or cab assistance were outright denied. Even on the late-night flight, no meals were provided.

Travel Challenges Post-Landing:
My mother and sister were scheduled to travel to Greater Noida after landing, but due to the late-night arrival (12 AM), this was not a safe or feasible option. Considering the time and safety concerns, we sought accommodation at a nearby hotel. However, no assistance was provided by the airline. My mother was redirected multiple times by staff without resolution, and the helpline executives were dismissive, even disconnecting calls midway. Ultimately, I had to book a hotel at my own expense.

Impact on Passengers:
Due to the airline’s negligence, I incurred an additional expense of ₹2,047 for the hotel. The ordeal caused my mother severe stress, exhaustion, and health issues, including headaches and vomiting after returning home.

Conclusion:
The lack of accountability and empathy from Air India Express is deeply disappointing. The airline's failure to provide even basic assistance during extended delays or to ensure passenger safety post-landing is unacceptable. I urge them to improve their customer support and contingency planning for such situations.

I strongly caution anyone considering Air India Express for their travels—be prepared for delays, stress, and zero support from the airline.",Domestic,1.0,January 2025,5 January 2025,N/A,N/A,N/A,1.0,1.0,N/A,1.0,1.0
"Worst airline, no one should book it",Inderjeet S,Goa - New Delhi,"First and last time travelling through this airline. Sitting at Goa airport and can see this is only airlines having all flights marked delay. They keep increasing delay on regular interval like Indian railways does. 

Also every airlines have special queue for web-checkin except this. Pathetic no use of web-checkin at all

Also they keep marking all baggages damaged even if there is minor thing",Domestic,1.0,December 2024,4 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Terrible baggage Service from Air India Express,John George P,Bengaluru - Kochi (Cochin),Had one of the worst experience flying Air India Express. My less than 1 yr old suitcase was broken via miss handling of the ground staff and the airline had the audacity to tell take Rs 1500 as compensation for a 6K suitcase or if not we will close the case. What will a passenger do without a replacement for the damage which they caused?,Domestic,1.0,December 2024,3 January 2025,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
"Indigo is way better, please close this AirIndia express",N L,Ranchi - Bengaluru,"The worst staff, cabin was too hot, had no consideration for baggage. Also charged for no reason. Staff was so uncooperative and rude to customers and passengers",Domestic,1.0,January 2025,2 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Pathetic, Terrible....",GrandTour29095323390,Pune - Bengaluru,We booked Air India Express flight from Pune to Banglore. We were family of 8 travelling together. It was evaning  8 pm flight so we were hoping to reach bangluru by 9.30 pm and have a dinner. To our surpise when we boarded the flight & after 1 hour pilot annonced that we are landing at Kochi. We were shocked to hear that. I immediatly asked the flight attaindent about our issue & they were also surpirsed that out boarding pass tickets says that this is direct flight from Pune to Banglore. Airline reschduled our flight via kochi without any intimation. This was pathatic service of AirIndia Express. I will not travel again with this airline,Domestic,1.0,December 2024,2 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zero out of 10,Curiosity50841838205,Lucknow - Bengaluru,Don't prefer Air india express flight. No communication  . Service is not at all good. I feel Indigo is always best . I did mistake .,Domestic,1.0,December 2024,2 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Horrible flight,ABRAHAM M,Sharjah - Thiruvananthapuram (Trivandrum),I am extremely disappointed with the flight services..... Always delayed..... Pls stop your flight services.......,International,1.0,January 2025,1 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AI Express Chennai - Kochi IX 4504 Experience,Wander40969350098,Chennai (Madras) - Kochi (Cochin),"We have travelled from by IX 4504 Chennai - Kochi 1 AM flight on 2nd January. 

Although heard many poor feedback about the aircraft and other services we have opted for AI Express as the fare was economical and the timing.  However, our experience reinforced the poor feedback about AI Express. 

The flight was as scheduled.  There was no rush for checking in. We were sitting at gate no 20 for boarding.  The boarding started 15 minutes late.  The bus carried us (Zone 3 passengers) upto the aircraft.  The bus was waiting for further instruction to allow us to get down.  All the passengers were waiting impatiently to get down and board the plane. There were small children in the bus.   Hope you can understand the difficulty of passengers who were supposed to be in deep sleep and had to stand for quite a long time.  

We saw some staff coming down fast from the aircraft with the waste after cleaning.   Some ground staff were standing near the aircraft discussing something.    The passengers were at a loss to understand what was happening.  After 20 minutes (around 1.20 am) of wait we were allowed to board the aircraft. The cabin was hot.  The inside of the aircraft reveals the poor overall maintenance of the cabin. 

The boarding was completed by 1.40 am.  Two ground staff found interacting with the captain and the cabin crew.  Then the captain announced that the flight was about to depart,  apologised for the delay and inconvenience.   However, there was no sign of the flight moving to the runway.  Then the captain announced that they are waiting for some documents from DGCA, which was being arranged by the ground staff. 

Around 2 am the flight moved to the runway.  But the take off was not happening.  At last the flight took off around 2.20 am and reached Kochi by 3 am. 

I was thinking after the taking over of TATA things might have improved.  But no considerable change could be noticed either in timely operation of the flight  or the smartness of the cabin crew. 

Now I have to think twice before booking by Air India Express.  Of course, I will share this experience with my contacts.

This is for your information and favourable action to improve the quality of service.

Regards
Jayaraman CP",Domestic,2.0,January 2025,1 January 2025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
#1 Air India the worst in the world,Pioneer62603257413,Kolkata (Calcutta) - Bengaluru,Air india express #1 worst airlines ever . Never on time...uncultured..ghatiya staffs .. small congested flight. Worst service,Domestic,1.0,January 2025,31 December 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Worst customer service ever and app,Charlie,Guwahati - New Delhi,The app is terrible cost me a lot of money because it didn't keep date correct when I rebooked so I had to pay 3times. Ticket counter refused to help would only sell me all new tickets,Domestic,1.0,December 2024,31 December 2024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Bad experience,shuchi g,Bagdogra - New Delhi,The staff is so unfriendly. We got delayed bcz we struck in jam in siliguri. The flight didn't take off. We reached jst before half an hour to flight time.  But they didn't help us . The staff is really rude.  They didn't understand the situation.  Ek indian hi Indian ke kaam aata hai. If they tried they can help us but they didn't tried . Even security also said them to help us. My experience is very 👎,Domestic,1.0,December 2024,29 December 2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Air India express horrible feedback,GinnyGranger,Indore - Bengaluru,Seriously horrible bro should change the name from Air India express to Air India Delay lowkey. Like why is it always delayed.,Domestic,1.0,December 2024,28 December 2024,N/A,N/A,1.0,N/A,N/A,N/A,N/A,N/A
My Experience on Air India Express Flight IX-1241 (Goa to Mumbai) on 27th December,Culture47899946557,Goa - Mumbai,"I had an extremely disappointing experience traveling with Air India Express (Flight No. IX-1241) on 27th December from Goa to Mumbai.

The condition of the aircraft was shocking—the windows were visibly broken. It’s deeply concerning that despite paying a significant amount for the ticket, our safety was blatantly compromised. As passengers, we trust airlines with our lives, and such negligence is completely unacceptable.

This experience has left me questioning the safety standards and maintenance practices of Air India Express. I strongly urge everyone to think twice before choosing this airline for their travels.

Safety should never be compromised, and passengers deserve better. @AirIndiaExpress, this is a wake-up call to prioritize passenger safety and maintenance!

#AirIndiaExpress #FlightExperience #SafetyConcerns",Domestic,1.0,December 2024,27 December 2024,2.0,1.0,N/A,2.0,1.0,1.0,1.0,N/A
