title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
Always a pleasure flying with IndiGo,ScherIrani,Mumbai - Dubai,"I have flown with IndiGo so many times now and needless to say, I have a good review everytime I fly with them. Yes, the check - in queues get very long and although they did charge a fee if you wanted to check in online earlier, the service now is offered for free, much to the relief of many of us frequent flyers. The inflight service, well, I have never had a reason to complain. The ladies are all well groomed, polite and good at what they do. They are obliging as well as well spoken. The food which we purchase is generally good, I personally stick to the sandwiches, cashews and cookies (P.S. would want to mention the creative packaging of the cookies and cashews in the collectable tins). Great on-time performance. I would say it is probably the best lcc I have flown.",International,4.0,December 2015,5 August 2016,3.0,3.0,N/A,4.0,4.0,4.0,4.0,4.0
"Best in time and service, but high in cost!",Suvarghya,Kolkata (Calcutta) - Hyderabad,"Best airlines, having excellent punctuality and service. But this airlines can no longer be called a low-cost airlines, fares are extremely high.",Domestic,1.0,September 2015,5 August 2016,3.0,4.0,1.0,3.0,3.0,4.0,5.0,1.0
Everything is Perfect except the cabin crew,Abhieshek,Hyderabad - Dubai,"Every single time, indigo amazes me with its ever so worsening attitudes of their cabin crew. Lets say 9 out of 10 times i regret taking indigo but no other choice because they have good connectivity and are fairly affordable. The cabin crew are not well trained as opposed to other airlines. They are mostly unwilling to assist you and are very rude at times. Their attitude is as thou they are doing a favor by serving you. They are extremely unwelcoming and always busy in their own chit chats among themselves regardless of how disturbing it could get to the passengers seat in the last rows.
But otherwise,
The Aircrafts are well maintained, clean and young.
The food is unnecessarily expensive and not worth but on long hauls you have to manage.
Check-ins are convenient and ground handling staff is polite and efficient",International,2.0,April 2016,5 August 2016,5.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0
chose indigo for convenient connectivity and price,Jairaj Singh Sengar,New Delhi - Dibrugarh,Had to select Indigo fort that is only direct flight between delhi to dibrugarh flying for almost 2.45 hrs. I do not like eating against buying in aircraft so it was difficult task to spend time. also they do not provide newspapers and inflight magezine can be read in 20 minutes.so utillised time sleeping and cleaning my mobile. its quite strange that omn side they ask you to pre check in but then charge for each and every seat alomost. Not a very pleasent experience. I am surprised that they operate this flight from Vadodara delhi dibrugarh  but dont issue tickets from vadodara to dibrugarh.,Domestic,3.0,July 2016,5 August 2016,3.0,3.0,N/A,4.0,4.0,4.0,3.0,N/A
Like and appreciate  and expect  more,Jairaj Singh Sengar,New Delhi - Vadodara,"Frequent flier on Indigo for only three airlines operate from vadodara. Enjoying their efficeincy right from it was introduced almost ten year back. Normally they are on time and boast about this. Boarding time at delhi airport is 6.20 pm.,there is a long serpentine que and boarding not started.at  6.25 they started boarding fro gate, I asked  is the flight in time  that not only confirmed but re confirmed.by 6.45 people were boarding , 6.40 is departure , gate were opened and they announced boarding completed. well flight was late for about 15 odd minutes but they were performing all formalities to completer their chore and never to announce delay. This type of gimmicks are least expected from an efficeint  airline like Indigo",Domestic,3.0,July 2016,5 August 2016,2.0,2.0,N/A,4.0,3.0,4.0,3.0,N/A
Economic and Value for Money,samson m,Chennai (Madras) - Bengaluru,Flight is cheap and convient.  Legroom is spacious when compared to others flights.  But one small problem is they even give water.  Everything is cost.,Domestic,1.0,August 2016,5 August 2016,5.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0
Timely Fly,Sandy_JSR,Bengaluru - Kolkata (Calcutta),"Returning with family from Bangalore. The check in time was relatively high due to long ques, boarding was perfect. The in flight comfort and food & beverage served on payment basis were so so and may still be improved. The baggage out time at Kolkata was again relatively high. In general, Indigo has a reputation for timely flight and this flight was also no exception and reached Kolkata in time. One more general point for Indigo, though they are known as budget airline but their fare are day by day sky rocketing.",Domestic,3.0,August 2016,5 August 2016,3.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0
Best Low Budget Indian Airline,kishangupta_21,Lucknow - Bengaluru,"Indigo is the best low budget airline in India. There service is awesome.
I have traveled most of the times using this airline only.

They are always on time, flight environment is always clean and good.
Only one problem which I can see with this airline, that they increase tickets price too much in some cases.",Domestic,3.0,February 2016,5 August 2016,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0
in flight food and Curtis of staff,sandeepkhetawat,New Delhi - Kolkata (Calcutta),in flight food is very good and staff and cabin crew is very good this the only aircraft which runs before time,Domestic,5.0,March 2016,4 August 2016,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0
Only Rules,Narasimha Prasad G,Chennai (Madras) - Hyderabad,"Indigo ,they simply follow rules and they least bother about services or Hospitality mostly they tried flight should be as per schedule that's it.
In my recent i was not good and requested to air hostess for blanket she replied just we don't have .",Domestic,2.0,July 2016,4 August 2016,2.0,2.0,N/A,3.0,3.0,3.0,2.0,2.0
PRIDE OF AVIATION IN OUR COUNTRY,Colonel Anupam Purohit 2014,Hyderabad - Dehradun,"I am a Frequent Flyer exclusively on INDIGO unless flying to destinations abroad to   which they do not (YET)  operate.                                                                                                          
'TO BE ON TIME' is their USP and the adhere to it religiously.They provide the best of everything that an Airline Passengers looks forward to,at the price which he is paying.
On the 4th of AUGUST,---  '6E' celebrated TEN YEARS of their glorious and praiseworthy operation.Wish them Decades after Decade of -------------
'FLYING HIGH AND FLYING SAFE'",Domestic,5.0,June 2016,4 August 2016,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Just Amazing,Nirantar Singh,Ranchi - Bengaluru,"Whenever I want to travel with my wife and want a comfortable and hassle free journey ...I  go for Indigo .It stands for India and journey go . Punctuality is the trademark  ,Smiling faces greet you  from the counter to the sky ...With namaskar to thank you it's a pleasure. We were having 2 kg extra luggage and were apprehensive of extra charge , but they just waved it and said happy journey sir ....",Domestic,5.0,April 2016,4 August 2016,5.0,5.0,N/A,5.0,5.0,5.0,5.0,5.0
good service and on time,gnanasekhar,Bengaluru - Chandigarh,"air indigo services are good and the way they receive and they talk to you is impressible. as they anounce in flight that they will reach on time they did the same they reach on time from bangalroe to chandigarh as i travelled last befor week , as its a long flight they sold many number of snacks and some toys etc etc on board. finally its a good experience.",Domestic,4.0,July 2016,4 August 2016,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0
Pleasant experience,dpagrawal24,Bengaluru - Jaipur,Overall it was a nice experience. Everything was organized and pleasant. The staff was polite and courteous and ever willing to help.,Domestic,5.0,August 2016,4 August 2016,4.0,4.0,N/A,5.0,5.0,5.0,5.0,5.0
Quick and Efficient,Tejas Raval,Ahmedabad - Bengaluru,"As always Indigo has this ability to be on time and being efficient in handling volume of travellers. Although with increasing traffic they need to work on beating long queue's for check-in.

Overall experience was very good.",Domestic,3.0,May 2016,4 August 2016,4.0,4.0,N/A,4.0,4.0,N/A,3.0,N/A
Punctual -- one word says it all,Sekar,Bengaluru - Chennai (Madras),"I choose Indigo they are always punctual. Other airlines like Air India should learn from Indigo. 

I like their innovations like ramp to the plane. Their importance to girl power is admirable.",Domestic,5.0,August 2016,4 August 2016,3.0,4.0,1.0,5.0,5.0,N/A,N/A,N/A
Super,jbalaji,Imphal - Chennai (Madras),"Good Airlies with fairly nice legroom. The inflight service is satisfactory and the Crew very courteous. The announcements are done very fast and are barely audible. I am doubtful if the passengers can even listen to the messages clearly. In order to improve professionalism choice of items chosen for them is being compromised. Even the announcements by the Flight Captain is muffled and accented. 

This is a grave area of concern.

But the service, timing, baggage handling, baggage services are much better than Spicejet.",Domestic,3.0,August 2016,4 August 2016,4.0,2.0,1.0,3.0,3.0,N/A,N/A,N/A
Indigo Loosing the touch,COOL_CAT20,Coimbatore - New Delhi,"Till recent past , I used to insist on a Indigo booking because of their on time service and the efficiency with which the operate . But the recent 2 flights I have taken ( Delhi- Coimbatore - Delhi ) have changed my view on this airlines ..
With the highest share in the market , They almost enjoy the monopoly in the Indian Air space.May be this has resulted in a very steep drop in their standard .
The flights were not clean , The Crew was not so courteous.. The Food Quality was below Average ... 
I think it's time for Indigo to pull up the socks otherwise soon they will start loosing the edge...",Domestic,2.0,June 2016,4 August 2016,3.0,3.0,N/A,3.0,2.0,2.0,3.0,2.0
Value for money !,sirakshat,Hyderabad - New Delhi,"It's a nice flight with one flagship feature : It's ALWAYS on time !! I have taken 20+ flights with them, with an average of 4-5 per year, and except for one instance, where there was a delay due to bird hit, they have never ever disappointed me.

The cabin space is okay, the attendants are well groomed, professional, helpful and pleasant. They serve with pleasure and are caring. The food served (I had to buy one  - veg), was hot, aromatic, of good quality and enough quantity. 

The check in process is easy and their guidance is appropriate. They even followup properly, if you get late in boarding after checking in, or if you are still in queue while the plane is ready to board. They try to expedite, and are quite effective and efficient. It's an excellent experience flying with them !
Overall : 

Timeline adherence - 10/10 (99.99% of times)
Checking counters - 9/10
Carrier quality and cleanliness - 9/10
Food quality and quantity - 9/10
Attendants - 9.5/10

Recommended for flying again !!",Domestic,5.0,November 2015,4 August 2016,3.0,4.0,N/A,5.0,5.0,4.0,5.0,5.0
Cost efficient flight,Debasis Nayak,New Delhi - Pune,"Low cost flight.
Nice flight experience.
Food is ok but paid.
No TV/WiFi
Air hostess are very helpful.
But service should be better.",Domestic,3.0,September 2015,4 August 2016,3.0,4.0,1.0,2.0,4.0,4.0,3.0,3.0
Economic and Timely,Subhadip D,Kolkata (Calcutta) - New Delhi,"Excellent time maintenance and economic, as far as fare is concerned. Enough leg space (as far as fare rate is concerned); comfortable seat and an enjoyable flight experienced.",Domestic,4.0,September 2015,4 August 2016,4.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0
Always a pleasant experience,Madana K,Kolkata (Calcutta) - Bengaluru,"I am a regular user of this airline and it is always a pleasant experience traveling with them. There have been times when their flights have been delayed , but overall they run a professional outfit.",Domestic,5.0,July 2016,4 August 2016,4.0,4.0,1.0,5.0,5.0,N/A,N/A,N/A
Amazingly Extra thin seat backs design,iamgood,New Delhi - Kolkata (Calcutta),Indigo has added a new feature to its seat backs. These now come with extra thin cushioning. So much so that the person seated behind you could be poking you in the lower back all through the flight (and that too for no fault of his) Try a flight with them and discover this unique new feature. Rest of the flight was ok. Cabin crew was professional and attentive. Their ramp which has replaced the staircase for boarding or deboarding the plane is a good idea and makes exit-ing the plane quicker and safer. Also it is much more convenient to wheel your handbaggage strolleys etc. Up the plane. Time punctuality is excellent. But aviation fuel fumes could be smelt inside the cabin while the plane was stationary both before take off and after landing. At the airport Check in and baggage drop counters work with efficiency. Since this is an economy airline the Check in staff tries to further economise by avoiding having to give you a boarding pass printed on their stationery. They make do with your printouts of the advance boarding pass instead. However handbaggage tags are still available till date of writing this.,Domestic,3.0,August 2016,4 August 2016,3.0,1.0,N/A,5.0,4.0,4.0,5.0,3.0
IndiGO!,Mayuri Sharrma,Bengaluru - Mumbai,"Indigo has always been my Airline of choice.
Convenient timings, efficient staff and service and comfortable seating. If that wasn't enough, I've almost always reached my destination before time.
I even enjoy the array of food and beverages on sale in-flight. Handling of luggage is another area I would like to mention.
Keep it up Indigo. Just don't let it go to your head!:)",Domestic,4.0,March 2016,4 August 2016,3.0,4.0,N/A,4.0,4.0,4.0,4.0,4.0
Cheap flight Economy passenger,Ravi K,Hyderabad - Rajahmundry,Cheap flight for domestic travelling. paid food also good. service also good. better to change menu options.,Domestic,5.0,December 2015,4 August 2016,4.0,4.0,1.0,4.0,4.0,5.0,5.0,5.0
Has lately become expensive,Apratim,New Delhi - Kolkata (Calcutta),"What used to be the USP for this airline seems to be gradually going away. Fares are sometimes higher than full service airlines. With their addon charges for seats etc it becomes even more expensive. The T1 advantage of faster exit and entry has slowly become counter intuitive as the terminal is becoming more and more inefficient. ""Always on time"" concept has now become history. One both legs for my return journey the flights were delayed.",Domestic,3.0,July 2016,4 August 2016,3.0,3.0,1.0,3.0,3.0,N/A,N/A,N/A
Best airline in India,Kashyap Kocherlakota,Chengdu - Hyderabad,"It has been my favorite and will remain so. Always on-time, no frills airline. The service is good, quality of food is great and what else is needed. I would love to fly by Indigo.",Asia,5.0,February 2016,4 August 2016,4.0,5.0,N/A,5.0,5.0,5.0,5.0,5.0
An airline with cheap fares if booked early,Ranji Rohinton,Mumbai - New Delhi,"Have flown with Indigo several times to Chandigarh and Delhi. On an average, found this airline quite comfortable. However, something should be done for their cancellation / schedule-change policies to make it more competitive from the passenger's perspective.",Domestic,4.0,November 2015,4 August 2016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Affordable service,Wander Bug,New Delhi - Mumbai,The flight was on time and the service was good. In flight menu options are plenty and are reasonably priced. They also sell merchandise on air which are cheaper than the ones available elsewhere(minor discount).,Domestic,4.0,June 2016,4 August 2016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Very good to fly with,Tarun,Mumbai - New Delhi,"I have flown numerous times on the Mumbai Delhi sector for work. Every time I have flown with Indigo, I have admired their customer care and support, on time flight and personal handling of passengers. I have high praises for them in the customer care segment which is practically non existent in other airlines in India. I hope they keep up this work.",Domestic,4.0,September 2015,4 August 2016,4.0,4.0,1.0,5.0,4.0,N/A,N/A,N/A
Mostly On-Time. But almost no on-board service included in the ticket,Globetrottinghobbyist,New Delhi - Kolkata (Calcutta),"The utmost selling point of this airline is its on-time performance. Its mostly on time.
However for the price you pay, it has no on-board service included in the flight price.",Domestic,3.0,May 2016,4 August 2016,3.0,3.0,1.0,3.0,4.0,3.0,5.0,3.0
on time,bindu2016,New Delhi - Pune,I flied Delhi to Pune.  they fly almost on time.  they are well known for service and professional attitude.,Domestic,5.0,January 2016,4 August 2016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
On Time - every Time & almost every where in India,Joy Banerjee,Varanasi - New Delhi,"Indigo gives on time service and is available from almost all the Indian airports. Snacks are on extra pay basis but are good.
Interior is very neat and clean. Leg room is compact.
The only negative is although it is a low cost airline but the prices are at par with the market of full service airlines.",Domestic,5.0,June 2016,4 August 2016,2.0,5.0,N/A,5.0,4.0,5.0,5.0,5.0
Best in the Indian Sky,SanjayPanjiyar,Hyderabad - Visakhapatnam,"overall experience was very good,the in flight service was good.My flight got delayed by 30 Minutes that information came at the last minute due to which we couldn't utilize it properly. As INDIGO is maintaining the schedule in general and having best  connectivity the counters are over crowded and in front of luggage scanning normally a big queue is getting formed. Indigo must address these problems.",Domestic,4.0,August 2016,4 August 2016,3.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0
It was good,Sudarshan C,Mumbai - New Delhi,It was my first flight. I had a good experience. As such I didn't found any problem in their service.,Domestic,4.0,October 2015,4 August 2016,3.0,3.0,1.0,3.0,2.0,4.0,4.0,N/A
Most popular low cost airline,BPB2012,Hyderabad - Kolkata (Calcutta),The most popular low cost airline in India with highest market share is a very good airline known for its on time flights and efficient service. Since Kolkata is its hub there are many flights available from here and I have been frequently using it.,Domestic,4.0,July 2016,4 August 2016,2.0,3.0,1.0,4.0,4.0,N/A,N/A,N/A
India's best,Atanu_Maulik,Bagdogra - Kolkata (Calcutta),"For me IndiGo is India's best airline. The staff are well trained professionals, the cabin always clean and almost always they are on time. Plus they are there on almost any domestic route and rapidly expanding. What's more do you want ?",Domestic,3.0,May 2016,4 August 2016,4.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0
Disappointing,Sheila S,New Delhi - Mumbai,Delayed on departure. Delayed while landing   Very little space between seats.  AC was nor switched on while plane waited at strip for one hour for take off.,Domestic,2.0,July 2016,4 August 2016,1.0,1.0,1.0,1.0,1.0,3.0,2.0,N/A
"On time, but dubious & poor customer service",meipporul,Chennai (Madras) - Kolkata (Calcutta),"I have flown in Indigo quiet a number of times. But this flight to Kolkata was an harrowing experience. The flight was scheduled for 5:35AM and I was supposed to be at the gate 25 mins before. By 4:35 AM I was at the Security Check and my name was called by an Indigo staff. I told him will be there in the gate in a few minutes. He went off, as if, to inform the staff at the gate. When I finished the security check it was 4:50 AM. Considering that I still have 45 minutes, I went to the gate only to find that it is closed, though its 40 minutes before the departure time. Despite my plea and arguments, I was denied entry to the flight and have to get back to the ticket counter to get a new ticket issued for the next flight. I have been marked as ""no-show"" for the original flight and charged an additional 3K for the next flight. I saw two more guys in the counter with a similar issue. Considering they were there before me, I was wondering what time the gate closed. Further to my disappointment, I see that it does not come with breakfast, though my original ticket came with that. Someway reached Kolkata hungry, disgusted, angry, frustrated, annoyed etc. Will never use Indigo again.",Domestic,2.0,March 2016,4 August 2016,3.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0
My Indigo flight to Bengeluru,Sanjay S,Hyderabad - Bengaluru,Good clean and crisp service. The flight to Bengaluru was on time and the boarding process good. Check in by far the best in Indian Domestic Sector. They must consider startng all inclusive choice of fares as well.,Domestic,3.0,February 2016,4 August 2016,3.0,4.0,N/A,4.0,4.0,5.0,5.0,3.0
Everything good except for payment extra for food.,Anand D Nanavati,Vadodara - Mumbai,Nice airline except that they do not include food in the basic cost of the airline.  Good option from Vadodara to Mumbai.,Domestic,3.0,July 2016,4 August 2016,3.0,3.0,1.0,4.0,5.0,4.0,4.0,3.0
on time Airline,Mahesh A,New Delhi - Dubai,indigo is ontime airline with most comfortable jurney to Dubai. all field is good . Food is good and test is fantastic.,International,5.0,March 2016,4 August 2016,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0
Good airlines to travel,psivadas,Kochi (Cochin) - Chennai (Madras),I had to travel at short notice and could find a suitable Indigo flight reaching Chennai late in the night and had yet another convenient return flight too. No is s use with food since one could order if required and hence of good quality.,Domestic,3.0,July 2016,4 August 2016,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0
Excellent low cost flying experience,Nikkusingh,Chandigarh - Chennai (Madras),"I would definitely rate it as the best low cost airline in India. 

New aircrafts
Very clean interiors and cabin
Clean seats. 
Well groomed cabin crew. To the point with instructions. 
Always on time. The delay is usually only due to weather conditions with this airline
Handicap friendly
Good choice of snacks and meals. 

Drawback
Baggage allowance is only about 15 kg.",Domestic,5.0,July 2016,4 August 2016,5.0,5.0,1.0,5.0,5.0,N/A,N/A,N/A
Best Domestic airline,sbgholse,Nagpur - Mumbai,This is one of the cheapest and best in service airline.Timing they keep is perfect.Staff ground as well as air cabin is excellent.Good hospitality.Food is not served in this sector whereas others do .,Domestic,3.0,April 2016,4 August 2016,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0
LIKE A  LOCAL  PASSEMGER TRAIN,SRGUHA,Chennai (Madras) - Kolkata (Calcutta),"I am a very Frequent Flyer on Indigo Airlines. But I fly Indigo only under compulsion as some sectors I often fly is served by Indigo only. Like CCU-LKO, CCU-VNS etc. Yesterday also I have flown under compulsion as there was no other direct  flight between 6 .30 and 9.00 PM. Its like a local passenger train. Clumsy seats over over priced  and badly selected foods. Service is awfully bad. The smallest paper napkin they have invented for their passengers. The Greatest Myth- Indigo is Economical Airlines. It is Cheap but not the cheap.Passengers are advised to search for other Airlines and they may found Air India/ Vistara etc. cost less but not cheap.
Another Myth ""Samay pe rahna kartavya hai"". Try the Evening Patna/LKO flight or VNS flight from Kolkata and you will find what I have said is correect. Therefore dear passengers please look before you leap.",Domestic,1.0,August 2016,4 August 2016,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0
Efficient staff efficent airline,Raj G,Pune - New Delhi,"Among the budget Airlines this is the best. Even fives better service than full fare domestic airlines like air india. Staff is always smartly dressed and efficiently works to make people board smoothly and helps flight take off in time. They use ramps for boarding flights rather than staircases, which are unique and comfortable. Interiors are clean, seats light weight and comfortable. Corporate option gives front reserved seats and boarding passes are issued even for return flight. They have wide range of meal options - cup o noodles is my favourite along with Nescafe coffee. Most of the time they are on time. Only problem I see at pune airport is that they don't announce delay in boarding and gate number. But that may be airport specific problem.",Domestic,4.0,August 2016,4 August 2016,4.0,4.0,1.0,5.0,4.0,N/A,N/A,N/A
Happy Journey,sanaser,New Delhi - Hyderabad,"Got a very reasonable airfare rate, offers by Indigo Airlines services in the month of April,2016. Booked ticket on line before ten days of my journey. Boarded flight in right time. Departed at 8.05 am from New-Delhi and landed at 10.10 am at Hyderabad. Very good service, well & smooth check in. Staff were well mannered, amicable & presentable. That was my first solo trip by flight but enjoying full as co-passengers were nice. I like Indigo Airlines in India.",Domestic,4.0,April 2016,4 August 2016,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
Great ontime comfortable flight,gaurav4321,Ahmedabad - Mumbai,"I was travelling many times with them in past and each moment their performance is great. It was pleasure to enjoy on board services mainly sandwich and juice. 
Always great experience. If time constrain use this flight.",Domestic,5.0,July 2016,4 August 2016,5.0,4.0,4.0,5.0,5.0,N/A,N/A,N/A
Lack of process and professional courtesy,ddewan,Pune - Bengaluru,"Extremely rude and autocratic ground staff (at Pune). I was charged for ""extra"" baggage which was actually less than the weight I had carried while going from Bangalore to Pune! The manager too was uncooperative and rude. Decided right then that I would never travel Indigo again, unless it was the last flight available.

Gone also, are the days when their flights were on time. It is now more of a rule and not an exception that their flights are never on time. The most frequent apology? ""We regret the delay which was caused due to delay of the incoming aircraft"" !!! isn't this ludicrous!??? How does this become our problem, or an excuse of any sort? 

All in all, an airline to be avoided if the better ones like Jet Airlines or even Go Air are available...",Domestic,3.0,April 2016,4 August 2016,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0
Excellent Service,gitapandit,Mumbai - Kolkata (Calcutta),A very comfortable journey and an excellent service. Indigo Airlines is always on time and they do their best to make it a good experience,Domestic,5.0,July 2016,4 August 2016,5.0,5.0,N/A,5.0,5.0,5.0,5.0,5.0
"Not at all a ""LCC""",Nabhojit,Kolkata (Calcutta) - Bengaluru,"Yes, Timeliness and cleanliness, immaculate. Would have been the 3rd or 4th choice of that day's flight, but for the timing that was critical on that day. Ticket rates were just ""exorbitant"" as compared the others available on the same day and same route..
Everything else is quite good, only they must remove the LCC tag as on most days it the costliest flight...",Domestic,4.0,June 2016,4 August 2016,4.0,4.0,N/A,3.0,2.0,5.0,4.0,N/A
Better than expected,Daytripper1on1,Chennai (Madras) - Mumbai,"Super efficient and punctual, good inflight service. Seating is a bit cramped. Most of their flight attendants have a weird retro/vintage angled blunt haircut. Not particularly cheap fares for a budget airline, the service on the ground and inflight is a lot better than most budget European airlines. I always prefer to use them for domestic travel within India.",Domestic,1.0,April 2016,4 August 2016,3.0,3.0,1.0,4.0,3.0,4.0,4.0,1.0
Best low cast airline,shalesha,Mumbai - Indore,I fly indigo airlines for my journey from mumbai to indore. Check-in and boarding process was smooth. Each staff welcomes you with nice smile. Though flight got delayed due to congestion at mumbai airport but still they try to make their best to cover travel time. Craft was clean and crew was good looking and courteous. So overall this is the best low cost airline to travel in india.,Domestic,5.0,July 2016,4 August 2016,4.0,5.0,N/A,5.0,5.0,5.0,5.0,5.0
Flight-Mumbai to Bangalore,Aakash_aryan,Mumbai - Bengaluru,It was smooth service with everything on time. Clean aircraft and great experience. Their extra baggage charges are a bit high but all in all aa good experience.,Domestic,3.0,June 2016,4 August 2016,4.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0
"Pathetic,Poor Services",Shrinagesh M,Chennai (Madras) - Bengaluru,"Haven't you seen 40+ long queues at Indigo counters? Indigo doesn't put up extra counters to save on costs but this is such a big pain always.
Had spinal surgery and asked for wheel chair. Waited for half hour every time even when disembarking. Hostesses rude and think they are doing a favour to u by smiling. 
Wrote a complaint with specifics but was informed that such lacunae forms part of their protocol and process.",Domestic,1.0,May 2016,4 August 2016,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0
Nice Experience,Abhik D,Kochi (Cochin) - New Delhi,"The main reason to fly with this airline is their punctuality. They maintain the time as promised during the booking.

On flight foods and beverages menu can be better as other competing air lines.",Domestic,3.0,June 2016,4 August 2016,2.0,3.0,N/A,4.0,4.0,5.0,4.0,3.0
Trip to Ooty,SabyasachiDutta,Mumbai - Coimbatore,I always prefer INDIGO flights for their timeliness. It is also value for money being the most popular among the cheaper airlines.,Domestic,5.0,June 2016,4 August 2016,3.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0
"Just Not on Time, Always!",SupratimPal,Kolkata (Calcutta) - Pune,"This airline is celebrating 10 years, as i write this review. However, my last flight, although being a regular IndiGo flyer, was delayed by half-an-hour overall. Still, i would recommend it to flyers, as they are quite customer-friendly always.",Domestic,3.0,July 2016,4 August 2016,4.0,4.0,1.0,4.0,5.0,4.0,4.0,3.0
"Okay flight,Delayed by 30 mins, average service.",RamsMurugan,Chennai (Madras) - Thiruvananthapuram (Trivandrum),"Had taken this flight due to cancellation of an Airindia flight I booked to travel. 

The price was high due to the last minute booking. The flight take-off was delayed by 15 mins and there was no announcement about it in the gate. The staff were lethargic. 

The cabin was neat and clean. The in-flight service was average. The flight landed 30 minutes delayed in the destination and there was no apology/announcement on that either. 

Indigo has a very good image in India. But, I somehow found it an average airline at all times I travelled. Need to improve a lot to be a class airline they are known to be.",Domestic,3.0,June 2016,4 August 2016,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0
Always Ontime,Hardeep S,Mumbai - Kolkata (Calcutta),"Aircrafts are neat & clean, staff is very co-operative, boarding will starts well in advance & lands before time. Serves only snacks but the quality is good.",Domestic,4.0,June 2016,4 August 2016,3.0,4.0,N/A,4.0,4.0,4.0,5.0,4.0
Mixed experience,agarwalpriyam,Goa - New Delhi,"I have travelled multiple times from Indigo and have always had a good experience. Its on time service is its main strengths. Another good part is the leg space. Enough leg room in most seats (specially in some new crafts) as compared to Jet/Spice etc.
However faces couple of service issues this time. First, web check in is now chargeable for most seats except for few rows in the end. Secondly, they dont have any blankets if required, which is a concern specially if you are with kids.
Another issue was the flight had just come from Delhi to Goa and was sold out on most food items. The airline should ensure enough stock.",Domestic,3.0,July 2016,4 August 2016,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0
Missed the mark,Debopam,New Delhi - Kolkata (Calcutta),Indigo is known to be famous for being On time. But yesterday my flight got delayed by almost half an hour. But the worst part was that there was no information provided by the airline for the delay. The queue in front of the gate remained there the entire time. The only message was after the boarding was complete.  A dry announcement of being apologetic for the delay siting heavy traffic. Expect a bit more compassion.,Domestic,4.0,August 2016,4 August 2016,2.0,3.0,1.0,3.0,4.0,N/A,N/A,N/A
nice airline,nilesh_nagar,New Delhi - Indore,"staff was good, low cost airline. other than water everything is paid in flight. staff was nice and helpfull. they make sure that u have tied up the seat belt. they do follow all security rules strictly. thats good.",Domestic,4.0,July 2016,4 August 2016,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
VERY GOOD AIRLINE WORTH THE PRICE YOU PAY,Pervin D,Mumbai - Dubai,"Indigo keeps upto its mark in terms of timeliness, efficiency and comfort with their brand new aircrafts.  I have always enjoyed their flights and have travelled extensively in India as well. Will recommend for their budget pricing and comfortable flying. They also have premium pricing by adding more to the fare, one gets to choose the front and exit rows and any extra service with a price.",International,3.0,October 2015,4 August 2016,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0
Budget flights which are worth the money,Poornesh Sharma,Bengaluru - Hyderabad,It was nice experience flying with Indigo from Bangalore to Hyderabad. I took the morning flight at 7 AM and I was in Hyderabad by 8AM. The comfort of seats and overall flight experience was good enough for the price we paid.,Domestic,3.0,September 2015,4 August 2016,4.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0
Flight was good but due to climate took off and reached 2 Hours Late,MANISH_BAKSHI,Guwahati - New Delhi,Flight was good but the crew staff was ok ok didnt find them too good but the ground staff was co-operative and helpful. Even the Luggage was to be brought back from the Loading point of Flight and they helped in for the same. I appreciate the ground staff of Indigo for their back support.,Domestic,4.0,July 2016,4 August 2016,3.0,4.0,1.0,3.0,4.0,4.0,5.0,4.0
