title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
Total Exprience is Very Best with Spice Jet,Haarish F,Varanasi - New Delhi,Totally Very Good Experience after Travel with Spice-jet not Travel Regular only some time travel this flight nut after all Very Good Experience with Spice Jet ####Run India with Spice Jet,Domestic,5.0,November 2016,27 November 2016,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Red is Like a Rose and Like a SpiceJet,Haarish F,Hyderabad - New Delhi,"Spice-jet is Like to Red Rose and His Staff is Very Helpful in Red Dress and air hostess
is Available for Help with Red Rose so Keep Red Rose for Spice jet and #Run India with Spice-jet",Domestic,5.0,November 2016,27 November 2016,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Poor Flight,Ishan Purohit,New Delhi - Dubai,Very very poor flight i ever used. Staff was so rude in flight service also zero. I really never had that pathetic experience ever. Can't recommend to any one.,International,1.0,October 2016,23 November 2016,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0
Good airline.........at low price,gauravsaini00,New Delhi - Goa,"Very nice experience at low price comfortable seating, pre booked food is also good, i opted for super saver seat. Delhi to goa Rs 2800 only booked before a week only 6:30 am to 9 pm sharp. Enjoyed the flight",Domestic,5.0,October 2016,20 November 2016,2.0,2.0,1.0,4.0,5.0,N/A,N/A,N/A
Pathetic Experience,Sam9892,Ahmedabad - Dehradun,Very poor Service. Broke wheels of my two trolley bags. throwing bags directly from cargo section on the grounds.,Domestic,3.0,November 2016,17 November 2016,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0
good low cost airline,rahul,Kolkata (Calcutta) - Port Blair,"among the low cost runner the most popular and fastest growing airline is spice jet with quiet a good number of flight in all its operating sector with very good on time seclude and good choice of meals on boards sale and selection.
very good and helpful crew in ground and in flight and good interior and much better seating com-paired to other low cost airline.
with spice max you can board first.get luggage first priority seats and meals.

good over all experience .",Domestic,3.0,September 2016,17 November 2016,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0
Travel at sun rise time,ABDESH,Chennai (Madras) - Bengaluru,I went to Bangalore from Chennai with my family.Flight came from kolkata on time.Service and space provided for passenger is comfortable.At morning time It pass through more clouds and snow.Seat and food quality is good.Overall It is very good to travel by spicejet because of lower cost.,Domestic,5.0,January 2016,16 November 2016,4.0,4.0,4.0,4.0,5.0,N/A,N/A,N/A
Nice journey,ABDESH,Chennai (Madras) - Coimbatore,I went to coimbatore from chennai.Flight service is good.It reached with some delay slightly bad lighting visibility in gujarath airport.I order some snacks.space is comfortable.Cost is affordable.Small Noise is coming from outside.Overall spicejet is very good at lowest cost.,Domestic,5.0,August 2016,16 November 2016,4.0,4.0,4.0,4.0,5.0,N/A,N/A,N/A
on time/before time arrival,_nitinvkarmaent,Pune - Dubai,"The flight from pune to dubai via spicejet was excellent 
it was clean had magazines
food was proper cooked and warm 
coffee was good
staff polite
and the airline reached 15mins earlier than its scheduled arrival",International,5.0,February 2016,15 November 2016,5.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0
Money Money Money,Prashant618,New Delhi - Thoothukudi,"Pretty average flights, had loaded the flight time with plenty of buffer to give you false sense of arriving on time or before time.
What I didnt appreciate was the height of money mindedness. Right after you book, till the last possible point, they would want to sell you something or other. Buy leg room, extra luggage, food, pay for extra baggage, prebook your seat - even while web-checkin EVERY window and isle seat was paid, except possibly for last 2-3 rows. Very annoying experience!!!",Domestic,1.0,November 2016,15 November 2016,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0
Happy customer,Ekta J,Mumbai - Bengaluru,Spicejet is value for money. Not only they give good service but the best thing about this airline is that they serve HOT TASTY food unlike other airlines. I appreciate the airlines that they are committed in serving best to passengers. Would love to recommend to my friends and family too. Thank you for making my day :),Domestic,5.0,August 2016,15 November 2016,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0
Always delayed,ushma d,Amritsar - Mumbai,"We had taken a Spicejet flight from Amritsar to Mumbai, since it is one of the few airlines to offer direct flight. Once the tickets were booked, it was terrible, we received flight schedule change every other day. The direct flight was made a via flight, so it was via New Delhi. Worse even the connecting flight was 2 hrs. late. We were to land in Mumbai at 2100 hrs. but ended up at 0100 hrs. 
Moreover, inspite of the flight delay they did not even serve us water, and they were out of food supply. It was a nightmare.",Domestic,1.0,March 2016,15 November 2016,2.0,3.0,N/A,2.0,1.0,3.0,3.0,1.0
PUNCTUAL FLIGHT,vijayknagariya,Dehradun - Mumbai,"We were flying from Dehradun to Mumbai vis Delhi.
the first leg from Dehradun to Delhi was completed before time.
even the Delhi to Mumbai leg was completed on time.
the seats were comfortable and the service good.",Domestic,4.0,November 2016,14 November 2016,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
FLYING CITY BUS,perfectreview123,Mumbai - Goa,"Journey though short but was really uncomfortable. I feel that all flights know the exact ATR timings for all flights to take off and hence should adjust the Flight Boarding timings. We were boarded in flight and kept awaiting for at least 40-45 mins in the flight before take off. That was really uncomfortable as the Air-conditioning inside the plane was not 100% and that caused a suffocating feeling.

Further the seats and the space between two rows is disgusting. Having paid this high amount to travel we had a feeling of local city Bus travelling in the flight.

In fact having paid similar or lesser amount to my other destinations with JET and INDIGO Airways the Journey was more comfortable and especially seats and spacing between two rows were really comfortable and also to mention the Air-conditioning.

In future SPICE JET will be my last choice and that too in case of any emergency. There were few others too who found themselves uncomfortable and they may not write to you but surely they will not opt for SPICE JET anymore.
.",Domestic,2.0,November 2016,13 November 2016,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
Mangalore-New Delhi,DrSrinivas V,Mangalore - New Delhi,"flight was intime arrival and early time departure,luggage handling was nice,seats were comfortabale,staff was very alert and service standards are exmplary",Domestic,5.0,August 2016,13 November 2016,5.0,5.0,N/A,5.0,5.0,5.0,5.0,N/A
Good flight from Kochi to Pune,Reesh-India,Kochi (Cochin) - Pune,"Spicejet operated the flight with a no-nonsense, no frills efficiency. Right from luggage scanning through check-in, boarding and rest of the trip, everything was well marked, planned and executed.
Cabin Crew was efficient and charming. Service was friendly. Flight operated on time. Announcements were good, with exceptionally nice diction. Only issue I faced was getting luggage at Pune rather late Rest everything was perfect.",Domestic,4.0,November 2016,11 November 2016,3.0,4.0,1.0,5.0,3.0,4.0,5.0,4.0
Time is of no importance or value,Vidya R,Amritsar - New Delhi,"Always late. Flight from Amritsar was delayed by an hour which could make me miss my connecting flight to Mumbai from Delhi. Would not recommend unless you have time to waste! Since my connecting flight is with another airlines, there is nothing i can do but anxiously wait at the airport hoping that I make it on time.",Domestic,1.0,November 2016,11 November 2016,1.0,1.0,1.0,1.0,1.0,N/A,N/A,N/A
Good Budget Airline,Arun A,Chennai (Madras) - Mumbai,"The service is good, the food is fine. The flight is well maintained. Will get good service for budget when booked well in advance.",Domestic,4.0,December 2015,9 November 2016,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0
Spicejet needs to do much better,harshalrautind,New Delhi - Dharamsala,"Though Spicejet gives good discounts but its not worth if you have issues with flight delay almost all time, rest i don't have any such issue with Spicejet.",Domestic,4.0,April 2016,9 November 2016,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
good flight and very good service,Sandesh Naik,Goa - Pune,Received very good service from Crew member. Cleanliness is well maintained. On time flight reached in well in time.,Domestic,3.0,May 2016,8 November 2016,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0
Complete Uncertainty,Manan1512,Ahmedabad - Bengaluru,"There is not certainty about routes in the airlines. I have booked tickets two months earlier but on the day before travel date, I received message stating your flight is delayed to so on so reason but my 2nd connecting flights was on time and now after delay in 1st flight the duration between two flights was just 15 minutes and they did not bother about this. When I asked whether there would be aircraft change or just hold, their executive replied as they are not sure about it. I needed to rush on the Mumbai airport for changing the plane and airline staff had not helped me in this scenario. There is no service for the amount we paid for it.",Domestic,2.0,October 2016,7 November 2016,3.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0
NOT UPTO MARK,ravinaredi,Chennai (Madras) - Mumbai,myself & my better half travelling from chennai to mumbai on 28 july 16 this flight late from chennai it self by more than 90 minutes so our connecting train from mumbai to vadodara v could not catch & v hv to live in mumbai nearby hotel & catch another flight next day morning this time not spice jet of course & reach vadodra nextday morning. usually this airline delay most of their flight & this time v were victim of same.always avoid this airline .,Domestic,1.0,July 2016,7 November 2016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Beware excess baggage ripoff,Terence D,Dharamsala - New Delhi,"Flew two International flights to get to Delhi, my luggage weighed in at 25kgs on both airlines. I tried paying online for extra kgs to 25kgs 4000 rupees both ways, website would not accept international card. At the airport next day Spicejet's scales in Delhi weighed same bags at 33kgs, so another 500 rupees for the extra 5kgs on top, (very kindly let me off the 3kgs). I was told 500 rupees was a one off and would not pay coming back.
Dharamsala 2 weeks later back to Delhi scales come in again 33kgs, this time charged 8kgs excess, even though I tried to explain that I paid the 500 and that was a one off, the attendant would not relent. Insult to injury, this time the charge was 1400 rupees.
Flight to Bangkok the day after Air India, baggage 25kgs and four days later to Melbourne on Jetstar the same.
Its speaks loudly of a blatant wrought.
Flight it self was good both ways.",Domestic,1.0,October 2016,7 November 2016,3.0,3.0,N/A,1.0,1.0,2.0,1.0,N/A
Spice at its best,Vatz P,Mumbai - Male,"SpiceJet, though low-cost carrier of India, but still maintains great International Standards. The crew was soft-spoken, quick in service, and above all, always smiling even when we had bad weather and turbulence, still they kept smiling and consoling us that everything is fine. Even in that bad weather, the Pilots landed the aircraft safely. I am really happy with their services",Asia,5.0,October 2016,6 November 2016,5.0,5.0,N/A,5.0,5.0,5.0,5.0,5.0
"Rigid, Insensitive Service provider",viral v,New Delhi - Ahmedabad,"Insensitive, Rigid service from SpiceJet. Their flights get delayed and they give many reasons and apologize for inconvenience. I was travelling with the family with 2 kids and was late by 10 min for check in and the rigid staff just kept arguing and didnt issue boarding pass. My flight was at 6:55 pm and i reached to the check in counter by 6:25 due to heavy traffic and fog in Delhi. The airline staff didnt allow to check in mentioning rules of check in requirement of 45 min prior to departure. If they were sensitive and considerate, they would have allowed us check in but they were not at all concerned about us. Their several flights were also delayed due to heavy fog but I doubt they will just say it is due to bad weather; then why not in my case where I was late by 10 min to check in and they didnt allow us board the flight..!!!",Domestic,1.0,November 2016,5 November 2016,N/A,N/A,N/A,1.0,1.0,N/A,1.0,N/A
Enjoyed the flight,GajParlikar,Pune - New Delhi,"It was a great pleasure travelling by Spice Jet for my family trip.The crew members were cooperative.Flight was exactly on time at arrival and departure.value for money service.The crew didn't forget to greet my son whose birthday was falling in this week by giving him a greeting,Excellent guys keep it up.",Domestic,5.0,November 2016,5 November 2016,5.0,4.0,3.0,5.0,5.0,N/A,N/A,N/A
No consideration for passengers,Rakesh S,New Delhi - Jammu City,"I flew from New Delhi to Jammu on 01.11.16. I had purposely booked SpiceJet since it was supposed to be an early morning flight enabling me to attend to my chores in Jammu. However, nominal delays kept happening till I boarded the flight. After that, it was pure frustration. We kept on sitting in our seats with no signs of either the flight taking off or any announcement from the staff. The flight which was supposed to take off at 08:40 am finally took off at 10:15 am well past the time it was supposed to land in Jammu.
On top of that, more frustrating was the lack of any info coming from the flight attendants. They could have been apologetic & could have kept the passengers occupied with serving of some snacks, something to drink (juice/water), confectionery. However, there was none of that.
Really disappointing.",Domestic,1.0,November 2016,5 November 2016,2.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0
Good flight,anupam b,Kolkata (Calcutta) - Bangkok,Thia flight is good compare to other private Indian liner. We booked food through mobile app so got very cheap rate. Food was good and service was good. Will fly again. As we did mobile check in and srlected sit earlier so it was quick.,Southeast Asia,4.0,October 2016,3 November 2016,3.0,4.0,4.0,5.0,4.0,N/A,N/A,N/A
Spice-jet you are really Spicy,Antony Walto,Kochi (Cochin) - Chennai (Madras),Flying with my wife from Kochi to Chennai for a divine meeting which is held at Chennai in different churches . Yhis was the second time flying with this airlines. Just for one hour this is fine,Domestic,2.0,October 2016,2 November 2016,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0
worth the money.. no frills !!,fun_travel_explorer,Bengaluru - Hyderabad,"Have flown this airline 5 times.  All the time flew on the bombardier ones. The smaller aircrafts are good with enough legroom and luggage space. Travelling with hand baggage only, works out much cheaper here for short travel. besides, these aircrafts have 2x2 seating. No cumbersome middle seats and the legroom is much better than the ATR crafts of other airlines. Its a no frill airline. so what you pay is what you get.  That said,  i fly them most for the short flights within south India. of the 5 times i flew,  4 times, they were ahead of schedule for landing. But 1 time, it was delayed for 3.5 hrs at departure and no intimation was provided before 1 hr of the flight.  so i had to wait in the airport for 4 hours before flying. That was one annoying experience.",Domestic,3.0,August 2016,2 November 2016,4.0,4.0,N/A,3.0,4.0,4.0,3.0,N/A
SPICEJET one of the   HORRIBLE   flight  which I have traveled ever,manknr,Dubai - Kozhikode,"SPICEJET one of the   HORRIBLE   flight  which I have traveled ever  .The passenger’s has to be queued for another line   for weighing   their hand baggage  before entering  the  flight , and  the airline staffs  are arrogant and  behave very very  badly to the  passengers .Those who are  having one Kg extra(Flight ticket say’s 7 kg  including  LAPTOP and DUTY FREE  purchase) they have  pay 60 AED per KG .The passengers can  carry any amount of Wight  if passenger pay the extra amount for that they are caring.",International,1.0,October 2016,1 November 2016,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0
Worst Airline to travel,Rohit G,New Delhi - Mumbai,"Spicejet is the worst airline incase you decide to travel with some luggage
Normally airline allow a laptop bag along with a small cabin baggage , but this airline has made a mockery . They chArged so much extra . And when I asked why to do this as other airline dont do charge . Further their madam or supervisor was too rude and said doesnt matter , dont travel with us .  I would never ever travel with this airline .",Domestic,2.0,October 2016,1 November 2016,2.0,2.0,1.0,1.0,2.0,N/A,N/A,N/A
My alternate choice,Arunbarath R,Chennai (Madras) - Pune,"2nd prefered because of its service, food  and courteous staff, but routes i prefer never has proper link and timing of connection",Domestic,5.0,December 2015,1 November 2016,3.0,3.0,1.0,4.0,4.0,4.0,3.0,5.0
most worst airline carrier.,Rajesh Pawaskar,Bengaluru - Goa,"boooked my tickets one month in advance from bangalore to goa. after reaching the airport i got a news that the flight is cancelled. they arranged me an different route, i.e bangalore-mumbai-goa. i agreed . later i flied to mumbai and was made to wait for around 10 hours. later told me that the goa flight from mumbai was also cancelled. i had to pay and three times fare on different carrier and come to goa.",Domestic,1.0,December 2015,31 October 2016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Comfy,Harivishnu D,Bengaluru - Mysuru (Mysore),It is one of the most comfy airline in india and the legroom is really nice. Cost is also very cheap.,Domestic,2.0,August 2016,31 October 2016,5.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0
Customer service has a new low!,Angelrun29,New Delhi - Chennai (Madras),"Pathetic service by ground staff at Chennai. Special mention of Mahesh - the shift manager. Me and my wife reached the check in counter well in time before scheduled departure and keeping the high security arrangements at Delhi in mind; we had minimized our hand luggage and tried and adjusted almost everything into our check in bags. When we reached the counter and our bags were weighed by the check in staff; we were told that there was an excess of 2 kgs that we needed to pay for. Now, having worked in the aviation industry myself for a good 6 years in a managerial capacity; I am a person well versed with aviation regulations and would never want to go against them. I am also aware of the repercussions of weight variations with regards to the safety and financial implications. We tried explaining it politely to the staff at the counter and then the manager Mahesh that it was only due to the high alert (we were flying when high alert was sounded across the Nation at major airports) that we had checked everything in and since we were not even carrying any hand bag; this small waiver may please be considered. However; the customer service skills had gone for a toss when we heard blunt and blatant NO and moreso; we were given the routine and mundane excuses of how the staff would have to bear the ""LOSS!!!"" if we refused to pay!!! We surely got upset with the behavior of the staff that was appalling and accepted to make the payments. Meanwhile; the check in counter staff had already asked us our seat preference and we happily requested him to give us a window and an aisle with the middle seat vacant if that was not asking for too much. Remember, we put in a preference as we were asked by the staff. Now, when it came to paying; the staff again asks us to move out and go and make the payments at the ticketing counter!! So, when I am gone to make the payments under protest; the staff is yet again rude and has the audacity to ask my wife to move out of the queue in order to make way for the other passengers who were ""waiting??!!"". And he goes on to mention that he would not release the boarding cards unless he sees the receipt for the INR 300 odd that I had gone to pay already and that he could see me doing so just across at their own ticketing counter. Now, does the airline think I would have run away without paying INR 300 when I have entrusted you with all my valuable luggage??!!! Pathetic! Now, after the check in and security and after the boarding was complete; we noticed after take off that at least three rows (18 seats) behind us were all absolutely vacant and in our row; the third seat was occupied by another passenger!! Here, please refer to my previous statement of how we were asked for a seat preference at the check in. Now, my question is why ask if you have already decided to punish the passenger just because you have an altercation with the passenger at the counter?! Upon arrival at Delhi; we had to wait for almost half an hour for our bags and this, I am assuming was because of our fault of checking in first!!! Overall, a pathetic experience of flying with Spicejet and never in my life am I going to fly with this airline again. Being a customer service professional myself and having conducted various mystery audits and soft skills training sessions for brands across the board; this essentially has stood out as one of the worst ever memories and is an indication of orientation towards making money at the cost of losing valued customers.
Furthermore; when we wrote to their customer service and even escalated the issue to their nodal officer; all we received were typical computer/robot - like responses and zero levels of understanding. The personal touch that should be existent was completely missing and till date we do not know if those who mailed us back were humans or computers as we did not even receive ONE phone call personalizing and empathizing with the entire issue.",Domestic,1.0,October 2016,31 October 2016,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
Not so great.,shivangm871,Visakhapatnam - Ahmedabad,"Not so great airline except that it has the best fitted timings if you need to go to Ahmedabad. If you get a window seat, then you feel the most uncomfortable. Very minimal seat comfort for a person with 6 feet height. Have never taken breakfast on board so cannot comment on food quality.",Domestic,4.0,August 2016,30 October 2016,2.0,3.0,2.0,3.0,3.0,3.0,4.0,N/A
Decent and ok,ranga411,Chennai (Madras) - New Delhi,As this is a no frill airline nothing much was expected. The crew was good and seats were ok. Though the flight started late they managed to land on time.Overall it was a decent flight.,Domestic,4.0,October 2016,30 October 2016,3.0,3.0,N/A,3.0,4.0,N/A,N/A,N/A
Incredible deception!,Halisayed,Dharamsala - New Delhi,"27 Sept I missed my flight No 2192. At the airport I asked the spice jet  staff to find me a place on the next flight as I had to catch my international flight. They apologized as the flight I wanted to take is fully booked. They proposed that I wait till last moment may be someone would cancel or doesn't show. I waited around 2 hours and the concerned employee came with the good news: they found a seat for me. He accompanied me to another office to pay. I got the chock of my life as the price was almost 4 times the price I paid for my missed flight!. I had to pay 12530 rupees! I was told that prices went up last month and that I was luck to pay this amount!. 
At the check in they charged me 7100 rupees extra weight! They didn't even consider any discount as I didn't have any handbag which  passengers are allowed to carry!
I was on the plane and we took off. I went to wash my hand and I got the chock of my life: 15 seats were vacant! But to make more money they lied and they gave me a seat with extra legroom despite the fact that my original ticket was on economy! 
I was furious and when I arrived home I wrote a complaint  but I got no action taken regarding the deception and dishonesty of staff! 
I will never ever use spice jet again!
P.s. There is an excellent semi sleep bus which costs rupee 800 only!",Domestic,1.0,September 2016,29 October 2016,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0
good flying.....,FLASH Rama Rao,Vijayawada - Bangkok,Great flying. To and fro journeys' connecting flights are all on time. Flights are maintained very neat. Cabin crew also cool.....,Southeast Asia,4.0,September 2016,29 October 2016,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0
Most pathetic airlines ever,Shashank,Dehradun - Varanasi,"Dear All,
SpiceJet is most pathetic airlines you will travel with. Firstly they charge you Rs. 20000 for booking a connecting flight ticket 3 months before and then reschedule one flight such that you need to go into time machine to travel to your destination. When asked upon, their customer service executive says, we can't do anything in this and then forcefully reschedules the ticket without even taking the passengers consent. When you drop a email to them, they only ask for apologies and nothing else. 
I booked a flight from Dehradun to Varanasi via Delhi for 22nd Oct'16 in month of July'16. Dehradun to Delhi flight was supposed to depart at 12.40 and reach Delhi by 13.55 and then Delhi to Varanasi flight was suppose to depart at 18.15. These people preponed the Delhi to Varanasi flight by 6 hours and 15 mintues and it departed at 12.00. How can any one board this flight. On top of that airline was not ready to help at all. They were only giving lame excuses. 
 
PATHETIC COMPANY, WORTHLESS MANAGEMENT.

I'll never fly with SpiceJet and urge everyone to not fly with them. Spending extra Rs 1000 with other carrier is more wise than spending whole night at airport.",Domestic,1.0,October 2016,29 October 2016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OK kind of airliner,pjexplore,Kochi (Cochin) - Bengaluru,Decent airliner with comfortable seats. There is nothing too special or bad about this airliner. Food is always available in any flight. Never got any issues with spicejet.,Domestic,4.0,October 2016,26 October 2016,4.0,4.0,1.0,4.0,4.0,5.0,4.0,4.0
Marvelous Experience,laurawesley16,New Delhi - Mumbai,The breathtaking experience was a hell of a ride in the first place and we also enjoyed the people and the food served for us..,Domestic,5.0,January 2016,25 October 2016,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0
An low-cost airline,Aravind28,Bengaluru - Pune,"This was my first flight in Spice-jet, while comparing to other low-cost airline spicejet is providing their best towards the customer satisfaction.",Domestic,4.0,August 2016,23 October 2016,4.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0
National Flights in India,Gisela W,Pune - Kochi (Cochin),"Print your online booking in advance, otherwise you have to organize it at the airport which costs 100 rupees and takes time. Without printout you cannot enter the airport.

Everything else great!",Domestic,3.0,October 2016,22 October 2016,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0
ok for short journey  ..,opinion_11,Kochi (Cochin) - Bengaluru,flew from cochin to bengaluru in sept.2016  ..  ok for a short duration flight  ..  no complimentary food  ..  can be purchased on board at more than normal rates  ..  one hour trip  ..  neat interior  ..  smooth check-in and boarding  ..  flight was on time  ..,Domestic,3.0,September 2016,22 October 2016,3.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0
Do not prefer spicejet,BonvoyPlatinum1234,Bengaluru - Kochi (Cochin),The cost of flying is very low but the service is average. I used to book spicejet only if it is for short trip.,Domestic,3.0,September 2016,22 October 2016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
trip to jaipur,Rahul G,New Delhi - Jaipur,the trip to flight was pathetic as the flight was late by 3hour without information and the help desk was closed at the time of flight.,Domestic,5.0,January 2016,22 October 2016,3.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0
Terrible Worst Pathetic airline service providers in the world,Raju S,Chennai (Madras) - Coimbatore,"1) They are terrible in punctuality. It will be a miracle if they've departed on time.

2) Leg space is very very pathetic. Even a person who is 5 feet cannot accommodate himself comfortably in any of the spicejet flights.

3) The food they provide will me more horrible.

I would say its more pathetic than tamilnadu local town bus. Infact tamilnadu local town buses are way better than spicejet. Never ever book your journey in spicejet. You will be end up hating the whole airline services if you do so.

Punctuality - 0
Service quality - 0
Comfortableness - 0

Everything is zero..

My 2 or 3 air travel through spicejet was my worst nightmare. Without any other choice I was supposed to travel through spicejet (because the tickets were booked through my company travel agents even after I told them to avoid spicejet)",Domestic,1.0,October 2016,21 October 2016,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0
Leg space for boeing 747 was terrible,na7270,Kochi (Cochin) - New Delhi,"Leg space for boeing 747 was terrible. They gave me last row seat, so i could not sit comfortably. Try to ignore this carrier",Domestic,2.0,July 2016,21 October 2016,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0
Worst flight experience i ever had,Pankaj S,Bengaluru - New Delhi,"What was supposed to be a 3 hour long night flight from banglore to delhi turned out to be nightmare. I was going home from banglore to nainital, i booked 12.10am flight from banglore to delhi, first the flight got delayed to 12.30am, at 12.30 it got delayed again till 1am, 1am they told that the flight which was supposed to go burst its tyre and they are arranging for a new tyre, they didn't even provided us with an estimated time and told us that it will be fixed when we get a tyre. We even told them that we have already booked out tickets for forward journey, and they replied that you can cancel the flight and take your money. The flight took off @4am, i had a train form delhi which i missed because of the flight.
I wont suggest taking their night flight and i wont be flying with them anytime soon",Domestic,3.0,June 2016,21 October 2016,2.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0
spice jet,Rajesh K,Ahmedabad - Pune,service was excellent and staff was very co-oprative also cabin crew members are very help full also landing was smooth,Domestic,2.0,October 2016,21 October 2016,4.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0
Can regain its past glory-,Vilaas,Mumbai - Mangalore,"The red drape over the seat head looks very garish and talks about the several options of the airline but just does not go with the seats. 
The aircraft too looked very old and we could see form the window the condition of the wingspan and it was not clean either. 
The seats pockets in the front looked old. 
The Pilot was good and briefed us about the delay in the take off due to the runaway maintainance.But why have the flight during this period since its a two month lunch work on the runway. 
The airline looks jaded and tired. It can definitely regain its past glory",Domestic,4.0,October 2016,20 October 2016,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0
Good Flight,Suzan P,Mumbai - Goa,"It was a short 1 hour flight from Mumbai to Goa.

Pros: The flight reached at estimated time although it had left late which was really good.

Staff was courteous.

Cons: 

I found the seating very congested like I was literally sticking to the person beside me..thankfully both were female travelers or else it would be very embarrassing.

They didn’t serve hot beverage like tea as it was short flight and eating option there was only some paneer roll. Thankfully we had carried something to eat.",Domestic,2.0,October 2016,20 October 2016,2.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0
ON TIME ...EVERY TIME,Mathivanan V,Chennai (Madras) - Madurai,This was my 12th flight and all the time it was ON time and ground personal at the airport are very friendly and helpful,Domestic,3.0,October 2016,20 October 2016,4.0,4.0,1.0,5.0,5.0,5.0,5.0,3.0
Trip to Vizag,kambhatla n,Hyderabad - Visakhapatnam,It was 3rd time I was traveling in a plane. The plane was bigger than the other 2 travels made by Air Costa. In Air Costa we had to buy everything except water. Spice Jet gave us water only. All the other things are twice the cost of outside which I didn't like. If you are traveling on Airplane that doesn't mean we need to shell out twice the amount from our pockets for little things also. I decided not to travel on domestic flights after this trip for overnight journeys(12 hours on train or bus). hope govt. keeps a tab on the prices.,Domestic,4.0,August 2016,19 October 2016,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0
Best leg room,Rohit Nanda,Kochi (Cochin) - New Delhi,"I have traveled to kochi to Delhi on 16 Oct 2016. The staff is very polite. The food quality is good, but the Leg room and sitting space impress me a lot. I have never seen such leg room in any domestic airline for economy class. The only bad thing about the airline is they charge you for all seats while e-check in even for center seats they charge you rs.100 where as in other it is completely free, on the same hand if I go to check-in counter they would not charge. In simple words for e-cheking they charge you.

Rest everything is good.",Domestic,4.0,October 2016,17 October 2016,5.0,4.0,1.0,4.0,4.0,N/A,N/A,N/A
Subjected to undignified experience,anil1981,Chennai (Madras) - Kochi (Cochin),"Here is the story. 

I booked 2 tickets for my relatives through Spicejet website from Chennai to Kochi(16Oct 10AM flight SG 3263). They are 2 middle aged women, one of them who is mentally challenged. I booked a seat close to the door, for their convenience paying Rs.200 extra. I got a call from Spicejet customer care, that as part of promotion, they are willing to upgrade the seat to ""premium class""(front row) with Rs.300 more which otherwise would cost Rs.1800 extra. I fell for it and upgraded the ticket. Everything went smooth until the passengers boarded the flight and occupied the front row seats.

Soon after the airline personnel asked them to move to a seat further down 4 rows. Reason cited was that it was a mistake to allot these seats as they are ""emergency seats"", and they would not allow online booking of these seats again. After some arguments, my relatives had to occupy the seats pointed to them. Soon after, they could see some big shot honcho occupying the front row emergency seats from which our humble travelers were re-seated from.

Why does the SpiceJet airline allow its loyal passengers be subjected to this kind of humiliation. If it really was so much about emergency, why don't they allow the VIP to board the plane in ordinary seat(""cattle class"") instead. This is a prime example of VIP culture in India where the ordinary citizens suffer. Anyone in the airlines listening? Its not about the refund or the amount of inconvenience. Its about dignity. Airlines wanting to earn a few extra bucks at the cost of passenger dignity. Shame.",Domestic,1.0,October 2016,15 October 2016,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A
